ID,Text,Comment
Building.Lido.DisplayName,สระว่ายน้ำกลางแจ้ง,Lido as in a swimming pool. Built on a river bank and used to relax. Includes a swimming area and a small land area with a few lawn chairs.
Building.Lido.FlavorDescription,เพื่อเป็นการฉลองที่ลูกๆ ลงว่ายน้ำครั้งแรก บีเวอร์จะจัดปาร์ตี้ริมสระ,Kits are young beavers.
Building.Lodge.Description,สถานที่สำหรับนอนพักในตอนกลางคืน,
Building.Lodge.DisplayName,บ้านพัก,Type of housing; named after the beaver lodges
Building.Lodge.FlavorDescription,"""สมัยก่อนบ้านพักก็เป็นแค่กระท่อมเล็กๆ แต่ตอนนี้ไม่รู้ว่ากลายเป็นอะไรไปแล้ว"" —มา โกเนล",
Building.LumberMill.Description,ผลิตไม้กระดานจากท่อนไม้,Planks and Logs are resources so this needs to be consistent with their name
Building.LumberMill.DisplayName,โรงเลื่อย,
Building.LumberMill.FlavorDescription,แม้จะได้รับการสนับสนุนโดยโอล แคซโก แต่กระบวนการแปรรูปไม้โดยใช้เครื่องจักรกลก็สร้างความไม่พอใจอย่างมากในหมู่บีเวอร์แก่,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.LumberjackFlag.Description,ใช้ช่างตัดไม้ที่ทำหน้าที่ตัดต้นไม้,
Building.LumberjackFlag.DisplayName,ธงช่างตัดไม้,Flag' could also be a Post or something similar as long as it is consistent with other Flags and different from Haulers Post
Building.LumberjackFlag.FlavorDescription,"""ถ้ามีช่างตัดไม้ เราก็ไปต่อได้ พวกเขาหลับใหลตลอดคืน และตื่นมาทำงานตลอดวัน!"" —เพลงบีเวอร์ยอดฮิต","Adapted from Monthy Python's ""Lumberjack Song"""
Building.MechanicalFluidPump.Description,ปั๊มน้ำหรือน้ำเสียขึ้นจากฝั่งหนึ่งและปล่อยออกอีกฝั่ง มีประสิทธิภาพมากกว่าปั๊มธรรมดา,Badwater should be the same as Good.Badwater.DisplayName.
Building.MechanicalFluidPump.DisplayName,ปั๊มของเหลวจักรกล,A mechanically powered water pump.
Building.MechanicalFluidPump.FlavorDescription,ส่งน้ำผ่านท่อดีกว่าส่งน้ำผ่านถัง,Running water meaning water that is moving.
Building.MedicalBed.Description,บีเวอร์ที่บาดเจ็บนอนพักรักษาตัวตรงนี้, 
Building.MedicalBed.DisplayName,เตียงผู้ป่วย,A place where injured beavers come to lie down and rest
Building.MedicalBed.FlavorDescription,"""แค่เป็นแผลถลอกนิดหน่อยเอง ฉันกลับไปทำงานได้หรือยัง"" —พีนา",Monty Python reference.
Building.MediumTank.DisplayName,แท็งก์ขนาดกลาง,
Building.MediumTank.FlavorDescription,หลังจากฤดูแล้งครั้งใหญ่ บีเวอร์ก็ตั้งกฎเหล็กขึ้นมาว่าจะต้องสร้างแท็งก์เหล่านี้ไว้จำนวนหนึ่งเสมอ,The Great Drought should remain capitalized to indicate it's a name of an event.
Building.MediumWarehouse.DisplayName,โกดังขนาดกลาง,
Building.MediumWarehouse.FlavorDescription,สถานที่เก็บสิ่งของที่เหมาะสมเป็นสิ่งจำเป็นอย่างยิ่งในการเอาตัวรอดจากอันตรายอันมากมายของโลกหลังการล่มสลาย,
Building.MemorialToFamily.DisplayName,อนุสรณ์สถานแห่งครอบครัว,A large brazier surrounded by statues of a beaver family
Building.MetalFence.Description,รั้วตกแต่งที่ทำจากโลหะ,
Building.MetalFence.DisplayName,รั้วโลหะ,
Building.MetalFence.FlavorDescription,ระวังบีเวอร์ที่ชอบโลหะมากกว่าไม้,"Reference to ""beware the dog"" often written on fences."
Building.MetalPlatform.FlavorDescription,"""โต๊ะนี้ดูใหญ่กว่าที่เห็นในแค็ตตาล็อกนะ"" —มา โกเนล","This platform looks like an enormours metal table, and Ma' Ngnonel is an older beaver. Please keep her name the same as in other localized flavor texts."
Building.MetalPlatform3x3.Description,ฐานเสริมโลหะที่มีเสากลางอันแข็งแรงรองรับอยู่,
Building.MetalPlatform3x3.DisplayName,ฐานเสริมโลหะ 3x3,Numbers at the end denote size X by Y.
Building.MetalPlatform5x5.Description,ฐานเสริมโลหะขนาดใหญ่ที่มีเสากลางอันแข็งแรงรองรับอยู่,
Building.MetalPlatform5x5.DisplayName,ฐานเสริมโลหะ 5x5,Numbers at the end denote size X by Y.
Building.Mine.Description,ใช้นักขุดเหมืองที่สกัดเศษโลหะจากซากปรักหักพังใต้ดิน,"Underground Ruins is a building, same as Building.Underground Ruins.DisplayName"
Building.Mine.DisplayName,เหมือง,An extracting facility which can be placed on underground ruins.
Building.Mine.FlavorDescription,การขุดเยอะหรือลึกเกินไปไม่มีอยู่จริง,"The mine provides an endless supply of scrap metal. Reference to 'they delved too greedily and too deep, and disturbed that from which they fled, Durin's Bane' from LOTR"
Building.MiniLodge.Description,บ้านพักขนาดเล็กที่บีเวอร์อยู่อาศัยได้ตัวเดียว,
Building.MiniLodge.DisplayName,บ้านพักขนาดเล็ก,A small lodge for only one beaver
Building.MiniLodge.FlavorDescription,ตัวเดียวก็พอได้เหมือนกัน,Referencing 'Two Beavers Are Better Than One' meme-song from 'How I Met Your Mother' TV show.
Building.Motivatorium.Description,โรงละครฝังกลไกที่สอนบีเวอร์ให้รู้ถึงค่านิยมหลักของชาวเขี้ยวเหล็ก,Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Motivatorium.DisplayName,โรงละครสร้างฝัน,
Building.Motivatorium.FlavorDescription,"""วันคืนผ่านพ้น เราทนตรากตรำ ช่างสวยงามล้ำค่า"" —โอล แคซโก","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.MudBath.Description,อ่างโคลนที่มีกลไกเติมฟองสบู่,
Building.MudBath.DisplayName,อ่างโคลน,"A mud bath infused with bubbles, basically a jacuzzi but that word is too human."
Building.MudBath.FlavorDescription,ฟองสบู่มาจากไหนกัน,Fart joke but it's easy to see it as bubbles all appear in the middle of the bath where the visitors' tails are directed.
Building.MudPit.Description,สปาโคลนผ่อนคลาย,This building allows beavers to relax in an area similar to a spa.
Building.MudPit.DisplayName,บ่อโคลน,"This building is a pit filled with mud, not for storage but entertainment."
Building.MudPit.FlavorDescription,นี่คือที่ที่ลูกบีเวอร์เริ่มสร้างเขื่อนเล็กๆ ของตัวเอง,
Building.NaturalDam.Description,ฝายที่กั้นน้ำตามธรรมชาติ แต่ปล่อยให้น้ำบางส่วนไหลผ่านทางน้ำล้นที่ด้านบน สามารถรื้อถอนได้,
Building.NaturalDam.DisplayName,ฝายธรรมชาติ,
Building.NaturalOverhang.Description,ฐานเสริมหินที่ยื่นออกมาเป็นสะพานหรือฐานของสิ่งก่อสร้างอื่นๆ กันน้ำได้,
Building.NaturalOverhang.FlavorDescription,"""ดูให้ดีก่อนแล้วกันว่าข้างล่างมีน้ำ ก่อนจะกระโดดน่ะ!"" —ซูลี",
Building.NaturalOverhang2x1.DisplayName,ฐานลอยธรรมชาติ 2x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang3x1.DisplayName,ฐานลอยธรรมชาติ 3x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang4x1.DisplayName,ฐานลอยธรรมชาติ 4x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.Numbercruncher.Description,เครื่องจักรสุดซับซ้อนที่แก้โจทย์การคำนวณโดยไม่ต้องมีบีเวอร์ควบคุม,This machine is a primitive computer.
Building.Numbercruncher.DisplayName,เครื่องคิดคำนวณ,A machine that's a primitive computer. It generates science points by performing research.
Building.Numbercruncher.FlavorDescription,มีประสิทธิภาพสูงกว่าเครื่องคิดเลขที่เลิกใช้ไปแล้วมาก,"Suggests that beavers - just like hoomans - create new generations of ""computers"" and retire old ones."
Building.Observatory.Description,เมื่อได้สำรวจดวงดาวต่างๆ บีเวอร์จะมีองค์ความรู้เกี่ยวกับโลกที่อาศัยอยู่มากขึ้น,A building where beavers look into the space using telescopes
Building.Observatory.DisplayName,หอดูดาว,A building where beavers look into the space using telescopes
Building.Observatory.FlavorDescription,ก้าวต่อไปที่สมเหตุสมผลหลังจากการดูดาวที่แคมป์ไฟ,
Building.OilPress.Description,คั้นน้ำมันจากพืชที่เหมาะ,Oil should be the same as in Building.OilPress.DisplayName
Building.OilPress.DisplayName,เครื่องสกัดน้ำมัน,A building that's a giant press that squeezes out oil.
Building.OilPress.FlavorDescription,ลูกบีเวอร์ที่สงสัยใคร่รู้ใช้เครื่องนี้เพื่อบีบทุกอย่าง ตั้งแต่คุกกี้ไปจนถึงลูกสน,"The process of squishing things with hydraulic press filmed in slo-mo is oddly fascinating, and makes for popular YT videos."
Building.Overhang.Description,ฐานเสริมที่ยื่นออกมา ซึ่งสามารถใช้เป็นสะพานหรือฐานของสิ่งก่อสร้างอื่นๆ ได้,
Building.Overhang.FlavorDescription,"""โอ ดูเหมือนพวกเรากำลังจะสร้างบันไดขึ้นไปสู่มวลเมฆเลย ฉันสงสัยเสียจริง..."" —พีนา",
Building.Overhang2x1.DisplayName,ฐานลอย 2x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang3x1.DisplayName,ฐานลอย 3x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang4x1.DisplayName,ฐานลอย 4x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang5x1.DisplayName,ฐานลอย 5x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang6x1.DisplayName,ฐานลอย 6x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.PaperMill.Description,โรงงานกระดาษที่ใช้เครื่องจักรกล,Paper is a name of a good.
Building.PaperMill.DisplayName,โรงงานกระดาษ,
Building.PaperMill.FlavorDescription,สิ่งที่แต่เดิมเคยเป็นขนมแห้งๆ สำหรับนักเก็บของเก่า กลับถูกค้นพบในไม่ช้าว่าสามารถใช้งานได้หลากหลาย,
Building.Path.Description,สิ่งก่อสร้างต้องเชื่อมต่อกันด้วยถนน,
Building.Path.DisplayName,ถนน,
Building.Path.FlavorDescription,"""บีเวอร์เดินถนนตัวหนึ่ง มันจะทำเธอซึ้ง เธอเป็นสุขได้สักเท่าไร"" —เพลงบีเวอร์ยอดฮิต","Adapted from ""Take Me Home, Country Roads"" by John Denver"
Building.PlankFence.Description,รั้วตกแต่งที่ทำจากไม้กระดาน,
Building.PlankFence.DisplayName,รั้วไม้กระดาน,
Building.Platform.Description,ฐานเสริมที่ยกขึ้น ซึ่งสามารถใช้เป็นสะพานหรือฐานสิ่งก่อสร้างอื่นๆ ได้,
Building.Platform.DisplayName,ฐานเสริม,
Building.Platform.FlavorDescription,ฐานเสริมของบีเวอร์รองรับน้ำหนักบรรทุกได้อย่างน่าทึ่ง จึงถือเป็นผลงานชิ้นเอกด้านวิศวกรรม,
Building.PoleBanner.Description,ป้ายแบนเนอร์สูงที่ปรับแต่งได้,
Building.PoleBanner.DisplayName,ป้ายแบนเนอร์ขาตั้ง,"Tall, hanging banner on a pole."
Building.PowerShaft.Description,ถ่ายโอนพลังงาน,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.DisplayName,เพลาส่งกำลัง,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.FlavorDescription,สิ่งประดิษฐ์อันยิ่งใหญ่ที่ใหญ่ยิ่งขึ้นกว่าเดิม,Flavor text for the Power Shaft building
Building.PowerWheel.Description,แหล่งพลังงานสำรองที่บีเวอร์คอยดูแล,
Building.PowerWheel.DisplayName,วงล้อพลังงาน,Meaning a wheel that produces power
Building.PowerWheel.FlavorDescription,บีเวอร์ตระหนักได้ในทันทีว่าพวกเขาสามารถหยิบยืมเทคนิคบางอย่างจากสัตว์ฟันแทะที่มีวิวัฒนาการด้อยกว่าได้,This building looks like a hamster wheel.
Building.PrintingPress.Description,แปรรูปเป็นสิ่งของที่เกี่ยวข้องกับกระดาษ,Paper should be the same as Good.Paper.DisplayName
Building.PrintingPress.DisplayName,แท่นพิมพ์,
Building.PrintingPress.FlavorDescription,โดยปกติ บีเวอร์จะกินกระดาษแต่ละแผ่นทันทีหลังจากอ่านจบ ดังนั้นวรรณกรรมชั้นดีจึงเป็นที่ต้องการอยู่เสมอ,
Building.Refinery.Description,ผลิตเชื้อเพลิงหลายประเภทสำหรับบอท,Bots should be the same as Bot.PluralDisplayName.
Building.Refinery.DisplayName,โรงกลั่น,A building where old food is processed to make biofuel
Building.Refinery.FlavorDescription,ลดปริมาณ กลั่นกรอง รีไซเคิล,"Adapted ""Reduce, reuse, recycle"" tagline."
Building.Relic.Description,เทคโนโลยีโบราณที่สามารถรื้อถอนเพื่อความก้าวกระโดดทางวิทยาศาสตร์ได้,
Building.Relic.DisplayName,โบราณวัตถุ,Remains of a human structure/device that can be demolished to obtain a certain amount of the Science resource
Building.ReservePile.DisplayName,คลังวัสดุสำรอง,
Building.ReserveTank.DisplayName,แท็งก์สำรอง,
Building.ReserveWarehouse.DisplayName,โกดังสำรอง,
Building.Roof.FlavorDescription,หลังคาที่อลังการขึ้นก็เพียงพอที่จะทำให้เพื่อนบ้านลุกขึ้นมาแข่งขันกันอย่างเป็นมิตร,
Building.Roof1x1.DisplayName,หลังคา 1x1,Numbers at the end denote size X by Y
Building.Roof1x2.DisplayName,หลังคา 1x2,Numbers at the end denote size X by Y
Building.Roof2x2.DisplayName,หลังคา 2x2,Numbers at the end denote size X by Y
Building.Roof2x3.DisplayName,หลังคา 2x3,Numbers at the end denote size X by Y
Building.Roof3x2.DisplayName,หลังคา 3x2,Numbers at the end denote size X by Y
Building.RooftopTerrace.Description,ลานที่ยกขึ้น ที่ซึ่งเหล่าบีเวอร์สามารถใช้สังสรรค์และชื่นชมวิวทิวทัศน์ได้,
Building.RooftopTerrace.DisplayName,ลานดาดฟ้า,
Building.RooftopTerrace.FlavorDescription,สถานที่ที่เหมาะสำหรับพูดคุยกันในยามค่ำคืน ท่ามกลางทิวทัศน์ที่สวยงาม,
Building.Rowhouse.Description,ที่อยู่อาศัยร่วมกันที่ใช้งานได้จริง โดยมีพื้นที่ใช้สอยอย่างประหยัด,
Building.Rowhouse.DisplayName,ห้องแถว,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row."
Building.Rowhouse.FlavorDescription,แถวที่ดีคือห้องแถว,
Building.Ruins.Description,แหล่งเศษโลหะอันจำกัด,Metal is a name of a good.
Building.Ruins.DisplayName,ซากปรักหักพัง,
Building.Ruins.FlavorDescription,ซากปรักหักพังอันทรุดโทรมของโลกมนุษย์อยู่กระจัดกระจายบนพื้นดิน ที่นั่นมีของที่บีเวอร์ไม่เคยนึกไม่เคยฝัน นั่นคือสิ่งของที่ดีกว่าไม้,
Building.Scarecrow.Description,ของตกแต่งทุ่งนาที่เคยมีไว้เพื่อไล่นก ตอนนี้กลับเป็นความรื่นรมย์ให้กับบีเวอร์ทั้งวัยเยาว์และวัยชรา,
Building.Scarecrow.DisplayName,หุ่นไล่กา,
Building.Scarecrow.FlavorDescription,โดดเด่นอยู่ในทุ่งนา,
Building.ScavengerFlag.Description,นักเก็บของเก่าเก็บเศษโลหะจากซากปรักหักพัง,Metal is a name of a good;Ruins are a building
Building.ScavengerFlag.DisplayName,ธงนักเก็บของเก่า,
Building.ScavengerFlag.FlavorDescription,นักเก็บของเก่าขนโลหะมายังถิ่นฐานดั้งเดิมที่ใช้ไม้ บีเวอร์บางตัวก็นับถือพวกเขา และบางตัวก็รังเกียจ,
Building.Scratcher.Description,เครื่องจักรที่ไว้ใช้เกาจุดที่เอื้อมถึงได้ยาก,
Building.Scratcher.DisplayName,เครื่องเกา,A rotating brush which beavers use to scratch their fur. For reference google videos of cow scratchers.
Building.Scratcher.FlavorDescription,แม้แต่ตอนพักผ่อน ชาวเขี้ยวเหล็กก็ยังอยากรีบกลับไปทำงาน,Itching meaning having an itch as well as an idiom for wanting to do something very much. If possible try to adapt the phrase to fit your language. Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Shower.Description,สายน้ำจากแม่น้ำอันสดชื่นที่ช่วยให้ขนเปียก,
Building.Shower.DisplayName,ห้องอาบน้ำ,A simple shower for beavers.
Building.Shower.FlavorDescription,ทำให้การพิชิตดินแดนรกร้างไม่แย่จนเกินไป,
Building.Shrub.DisplayName,ต้นไม้พุ่ม,Must be different than 'Bush' which is a plant in the game
Building.Shrub.FlavorDescription,เพื่อให้ใช้งานได้จริง ของตกแต่งควรมีทั้งความสวยงามและความอร่อย,
Building.Slope.DisplayName,ทางลาด,
Building.Slope.FlavorDescription,ไม่ว่าใครจะเอามาวางไว้ตรงนี้ก็ตาม บีเวอร์ก็รู้สึกขอบคุณ,
Building.Sluice.AboveContaminationToggle,ปิดเมื่อมีการปนเปื้อนมากกว่า: {0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.BelowContaminationToggle,ปิดเมื่อมีการปนเปื้อนน้อยกว่า: {0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.Contamination,การปนเปื้อน: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.Sluice.Description,ตัวปล่อยน้ำอัตโนมัติแบบทางเดียว,
Building.Sluice.DisplayName,ประตูน้ำบานเลื่อน,Also known as a sluice gate. Different than Building.Floodgate.DisplayName.
Building.Sluice.DownstreamDepth,ความลึกปลายน้ำ {0},{0} stands for chosen downstream depth maintained by the building.
Building.Sluice.FlavorDescription,"""ซูลี นี่ลืมกดน้ำเสียทิ้งอีกแล้วใช่ไหมเนี่ย"" —มา โกเนล",Badwater has to be consistent with Good.Badwater.DisplayName
Building.Sluice.MaximumDepthToggle,ปิดเมื่อความลึกปลายน้ำมากกว่า: {0},Label of a toggle that enables automation based on the maximum downstream depth of water
Building.Sluice.Mode.Auto,อัตโนมัติ,Label of the toggle that sets the sluice to work in automatic mode
Building.Sluice.Mode.AutoClosed,อัตโนมัติ: ปิด,Label for sluice working in automatic mode and is closed
Building.Sluice.Mode.AutoOpen,อัตโนมัติ: เปิด,Label for sluice working in automatic mode and is opened
Building.Sluice.Mode.Closed,ปิด,Label of the toggle that sets the sluice to be always closed
Building.Sluice.Mode.Open,เปิด,Label of the toggle that sets the sluice to be always open
Building.Sluice.Synchronize,ทำงานพร้อมกับประตูน้ำบานเลื่อนที่อยู่ติดกัน,
Building.SmallIndustrialPile.DisplayName,คลังวัสดุอุตสาหกรรมขนาดเล็ก,
Building.SmallIndustrialPile.FlavorDescription,"""พวกเขาวางหลังคาที่ด้านบนแล้วก็เรียกว่าเป็นอุตสาหกรรมงั้นสินะ ไม่แปลกใจ"" —พีนา",
Building.SmallPile.Description,เก็บสิ่งของที่ใช้พื้นที่เยอะ,
Building.SmallPile.DisplayName,คลังวัสดุขนาดเล็ก,
Building.SmallPile.FlavorDescription,บีเวอร์ที่รักในเกียรติของตัวเองจะไม่ทิ้งวัสดุก่อสร้างไว้ที่พื้น,
Building.SmallTank.Description,เก็บของเหลว,
Building.SmallTank.DisplayName,แท็งก์ขนาดเล็ก,
Building.SmallTank.FlavorDescription,การได้เรียนรู้วิธีกักเก็บน้ำทุกหยดช่วยให้บีเวอร์ปรับตัวเข้ากับสภาพแวดล้อมที่รุนแรงได้,
Building.SmallWarehouse.Description,เก็บสิ่งของ,
Building.SmallWarehouse.DisplayName,โกดังขนาดเล็ก,
Building.SmallWarehouse.FlavorDescription,"""อย่าวางระเบิดไว้ในตู้อาหารของฉัน ขอร้องล่ะ ขอบคุณมาก"" —มา โกเนล",
Building.Smelter.Description,หลอมเศษโลหะเป็นบล็อกโลหะ,Scrap metal should be the same as Good.ScrapMetal.DisplayName and metal blocks should be the same as Good.MetalBlock.DisplayName
Building.Smelter.DisplayName,โรงหลอม,A facility that uses very high temperature to produce metal blocks from iron ore.
Building.Smelter.FlavorDescription,โลกบีเวอร์ยุคใหม่หลอมรวมจากหยาดเหงื่อและกลิ่นขนไหม้,
Building.SpiralStairs.DisplayName,บันไดเวียน,Name of a building that allows beavers to climb up and down in a spiral manner.
Building.SquareBanner.Description,ป้ายแบนเนอร์สี่เหลี่ยมที่ปรับแต่งได้,
Building.SquareBanner.DisplayName,ป้ายแบนเนอร์สี่เหลี่ยม,"Short, standing banner in a square bracket."
Building.Stairs.DisplayName,บันได,
Building.Stairs.FlavorDescription,นวัตกรรมบันไดช่วยให้บีเวอร์ก้าวล้ำไปอีกขั้น,
Building.StartingLocation.DisplayName,ตำแหน่งเริ่มต้น,
Building.SteamEngine.Description,เผาเชื้อเพลิงเพื่อผลิตพลังงาน,
Building.SteamEngine.DisplayName,เครื่องจักรไอน้ำ,
Building.SteamEngine.FlavorDescription,แม้ว่านวัตกรรมนี้จะยอดเยี่ยมเพียงใด แต่ก็กลายเป็นเสี้ยนหนามตำใจที่รบกวนบีเวอร์ชาติอื่นๆ นอกเหนือจากชาวเขี้ยวเหล็ก,"Iron Teeth is one of the playable factions, with the Engine being one of their unique buildings."
Building.StreamGauge.Contamination,การปนเปื้อน: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.StreamGauge.Current,กระแสน้ำ: {0} ลบ.ม. ต่อวิ.,"Intensity of the water current, {0} stands for current speed in cubic metre per second"
Building.StreamGauge.Depth,ความลึก: {0},"Level of the water depth, {0} stands for this value in meters"
Building.StreamGauge.Description,วัดความลึก การไหล และการปนเปื้อนน้ำเสียของน้ำ,Badwater should be the same as Good.Badwater.DisplayName.
Building.StreamGauge.DisplayName,มาตรวัดกระแสน้ำ,
Building.StreamGauge.FlavorDescription,นี่คือระลอกคลื่นแห่งโอกาสสำหรับบีเวอร์ ซึ่งจะพัดพาไปสู่ความมั่งคั่ง,Adapted quote from Shakespeare's 'Julius Cesar'
Building.StreamGauge.GreatestDepth,ความลึกมากสุด: {0},"Level of the greatest noted water depth, {0} stands for this value in meters"
Building.StreamGauge.Reset,รีเซ็ต,
Building.SuspensionBridge.Description,ช่วยให้บีเวอร์ข้ามรอยแยกได้,
Building.SuspensionBridge.FlavorDescription,ทนทานกว่าที่เห็น,
Building.SuspensionBridge1x1.DisplayName,สะพานแขวน 1x1,Numbers at the end denote size X by Y
Building.SuspensionBridge2x1.DisplayName,สะพานแขวน 2x1,Numbers at the end denote size X by Y
Building.SuspensionBridge3x1.DisplayName,สะพานแขวน 3x1,Numbers at the end denote size X by Y
Building.SuspensionBridge4x1.DisplayName,สะพานแขวน 4x1,Numbers at the end denote size X by Y
Building.SuspensionBridge5x1.DisplayName,สะพานแขวน 5x1,Numbers at the end denote size X by Y
Building.SuspensionBridge6x1.DisplayName,สะพานแขวน 6x1,Numbers at the end denote size X by Y
Building.SwimmingPoll.FlavorDescription,"""ทำเวลาได้ดีมาก แต่เราควรมาฝึกตีหางเพิ่ม!"" —พีนา","Backstroke is a swimming style, but beavers also have tails. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.SwimmingPool.Description,ทางที่กั้นไว้เพื่อการออกกำลังกายใต้น้ำได้ทั้งตัวโดยไร้การรบกวน,
Building.SwimmingPool.DisplayName,สระว่ายน้ำ,
Building.TappersShack.Description,ใช้นักกรีดยางไม้เพื่อเก็บรวบรวมน้ำเลี้ยงและน้ำหวานจากต้นไม้,
Building.TappersShack.DisplayName,กระท่อมของนักกรีดยางไม้,"A shack where workers tap trees to gather sap and syrups, similar to sugar shacks in Canada."
Building.TappersShack.FlavorDescription,ลูกๆ บีเวอร์ถูกสอนมาตั้งแต่เล็กๆ ว่าทุกหยาดหยดมีความสำคัญ ไม่ว่าจะเป็นน้ำหรือยางไม้,
Building.TeethGrindstone.Description,ใช้เพื่อลับฟันที่บิ่น,Chipped teeth refers to Need.ChippedTeeth.CriticalDescription
Building.TeethGrindstone.DisplayName,หินลับฟัน,A grindstone contraption for sharpening beaver teeth
Building.TeethGrindstone.FlavorDescription,เป็นกิจวัตรของชีวิตฟันแทะทั้งนั้น,"This building is used by beavers to clear the ""chipped teeth"" status. Chipped teeth refers to Need.ChippedTeeth.DisplayName."
Building.TerrainBlock.Description,บล็อกพื้นดินที่สร้างขึ้น ลำดับการก่อสร้างเป็นไปตามลูกศรที่ด้านบน,Block of terrain refers to Building.TerrainBlock.DisplayName.
Building.TerrainBlock.DisplayName,บล็อกพื้นดิน,A 1x1x1 chunk of terrain
Building.Thorns.Description,สิ่งกีดขวางที่แน่นหนาเป็นพิเศษ กีดขวางได้ทั้งการทดน้ำและการปนเปื้อน รื้อถอนยากและอาจเป็นอันตรายต่อผู้พยายามรื้อถอน,
Building.Thorns.DisplayName,พงหนาม,
Building.TributeToIngenuity.DisplayName,อนุสรณ์แห่งปัญญา,Name of a monument
Building.TributeToIngenuity.FlavorDescription,"""แน่นอนว่ามีประโยชน์ ไว้สร้างความประทับใจไง"" —โอล แคซโก","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.TripleDynamite.DisplayName,ระเบิดสามลูก,Dynamite that makes 3 blocks deep hole
Building.TripleFloodgate.DisplayName,ประตูระบายน้ำสามชั้น,
Building.TripleFloodgate.FlavorDescription,น้ำระดับสูงกว่านี้จะล้นเกินที่จะกั้นไว้ได้,
Building.TripleLodge.Description,เป็นที่อยู่อาศัยของบีเวอร์มากมาย,Houses thrice the amounts of beavers as normal lodge
Building.TripleLodge.DisplayName,บ้านพักสามหลัง,
Building.TripleLodge.FlavorDescription,"""จงออกไปมีลูกให้เท่าทวีคูณ"" เป็นภาษิตที่ชาวหางไม้ยึดถืออย่างจริงจัง",Go Forth and multiply is a biblical quote.
Building.TriplePlatform.DisplayName,ฐานเสริมสามชั้น,Triple as triple the height of a normal platform
Building.TriplePlatform.FlavorDescription,ห้ามแทะเสาโดยเด็ดขาด!,
Building.Tubeway.Description,การขนส่งของเหล่าบีเวอร์ที่แม้จะคับแคบแต่ก็รวดเร็ว,
Building.Tubeway.DisplayName,รางท่อ,"Tubeways are used as a network of large pipes for faster transportation around the map. Departure and arrival  happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.Tubeway.FlavorDescription,การที่บีเวอร์สองตัวเอาหัวชนกันได้รับการอ้างอิงว่าเป็นหนึ่งในที่มาของนวัตกรรมชาวเขี้ยวเหล็กที่พิลึกที่สุด,Hitting your head can be a source of crazy ideas in cartoons. Iron Teeth should be the same as Faction.IronTeeth.DisplayName
Building.TubewayStation.Description,ทางเข้าและทางออกของเครือข่ายรางท่อ,
Building.TubewayStation.DisplayName,สถานีรางท่อ,"Beavers use it to enter Building.Tubeway.DisplayName, so they should be named similarly."
Building.TubewayStation.FlavorDescription,บีเวอร์ที่กลัวที่แคบควรเลือกเดินแทน,"Tubeways are very tight corridors, so they wouldn't be accessible for beavers scared of such places."
Building.Tunnel.Description,ก่ออุโมงค์ขึ้นผ่านใต้พื้นดิน โดยแทนที่ดินด้วยฐานเสริม ใช้เครื่องมือระดับชั้นเพื่อดูใต้พื้นดินหรือโครงสร้าง,"Platform is a building, same as Building.Platform.DisplayName"
Building.Tunnel.DisplayName,อุโมงค์,Tunnel is a type of building that - when built - removes a tile of terrain and creates an underground tunnel
Building.UndergroundPile.DisplayName,คลังวัสดุใต้ดิน,"The underground version of a pile, for reference check Building.SmallPile.DisplayName or Building.LargePile.DisplayName"
