ID,Text,Comment
Building.Inventor.DisplayName,Винахідник,
Building.Inventor.FlavorDescription,"Натхнені спадщиною старого Казко, бобри-винахідники завжди намагаються поліпшити технологію обробки деревини.","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.IrrigationBarrier.Description,Зупиняє зрошування й зараження. Уберігає землю під собою.,Name of the building that stops spreading soil contamination that's placed on the ground and is presented as square with objects sticking out of the ground.
Building.IrrigationBarrier.DisplayName,Бар'єр від зрошування,Name of the building that stops spreading soil irrigation (both moisture and contamination) that's placed on the ground and is presented as square with objects sticking out of the ground. Barrier should be the same between Building.IrrigationBarrier.DisplayName and Building.ContaminationBarrier.DisplayName.
Building.IrrigationBarrier.FlavorDescription,Залізнозубі залюбки візьмуть під контроль всі аспекти життя в пустелі.,Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.LaborerMonument.DisplayName,Пам'ятник робітнику,Name of a monument
Building.LaborerMonument.FlavorDescription,"Навіть коли ручна праця поступилася місцем індустріалізації, робочий лад Залізнозубих не змінився.",
Building.Lantern.Description,Декоративний світильник.,
Building.Lantern.DisplayName,Ліхтар,
Building.Lantern.FlavorDescription,"Хоч і нічні за природою, сучасні бобри трохи побоюються темряви.",
Building.LargeBarrack.DisplayName,Великий барак,Barracks are cramped homes for beavers. Not related to soldiers. A bigger variant of Building.Barrack.
Building.LargeBarrack.FlavorDescription,Особистий простір? Не чули про таке!,Barracks are very cramped so there isn't much private space.
Building.LargeIndustrialPile.DisplayName,Велика промислова купа,
Building.LargeIndustrialPile.FlavorDescription,Що може бути краще за купу? Купа куп.,"The building is an improved, stackable variant of Building.LargePile"
Building.LargePile.DisplayName,Велика купа,
Building.LargePile.FlavorDescription,Колода на колоді сидить.,"""Log"" pun — feel free to adapt."
Building.LargePowerWheel.Description,"Оновлене джерело енергії, що дає робочі місця кільком бобрам.",
Building.LargePowerWheel.DisplayName,Велике колесо-генератор,
Building.LargePowerWheel.FlavorDescription,Залізнозубим хотілося мати власну карусель.,Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.LargeRowhouse.DisplayName,Великий житловий блок,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row. Building.Rowhouse"
Building.LargeRowhouse.FlavorDescription,Залізнозубі розвинули неабиякий будівельний комплекс.,Referencing 'complex' meaning a group of buildings as well as a psychological behaviour.
Building.LargeTank.DisplayName,Великий резервуар,
Building.LargeTank.FlavorDescription,"Іноді бобренята використовують його як басейн, хоча взагалі-то це промисловий об'єкт.",
Building.LargeWarehouse.DisplayName,Великий склад,
Building.LargeWarehouse.FlavorDescription,"Стільки товарів, що голці ніде впасти.","""No room to swing a cat"" is an English idiom, feel free to adapt."
Building.LargeWaterPump.Description,Перекачує й фільтрує великі обсяги питної води для бобрів. Зараження зловодою сповільнює процес.,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.LargeWaterPump.DisplayName,Великий водяний насос,A large variant of the normal water pump. Pump should be the same as in Building.WaterPump.DisplayName.
Building.LargeWaterPump.FlavorDescription,«Зроби запас води і пий хоч кожен день!» — з пісні The Shores of Beaver Bay,"""The Shores of Beaver Bay"" is a song composed by the Timberborn community."
Building.LargeWaterWheel.Description,Більше й ефективніше водяне колесо. Підтримується збоку.,
Building.LargeWaterWheel.DisplayName,Велике водяне колесо,A water wheel that's bigger than other versions.
Building.LargeWaterWheel.FlavorDescription,"«Тут знадобиться колесо побільше», — старий Казко","Reference to a famous one-liner from ""Jaws"" (""you're gonna need a bigger boat"")"
Building.LargeWindTurbine.Description,Генерує більше електрики пропорційно до швидкості вітру.,
Building.LargeWindTurbine.DisplayName,Велика вітряна турбіна,Advanced wind turbine that can rotate.
Building.LargeWindTurbine.FlavorDescription,"Немає кращого вітру, аніж попутний.","Tailwind being a wind blowing from behind, a pun since beavers have tails."
Building.Levee.Description,Повністю блокує воду.,
Building.Levee.DisplayName,Дамба,Different to a Dam
Building.Levee.FlavorDescription,"Збалансований, посилений і доведений до досконалості цілими поколіннями бобрових інженерів-гідротехніків, це вже не «просто шматок дерева».",
Building.Lido.Description,Ідеальне місце для відпочинку біля річки.,
Building.Lido.DisplayName,Лідо,Lido as in a swimming pool. Built on a river bank and used to relax. Includes a swimming area and a small land area with a few lawn chairs.
Building.Lido.FlavorDescription,На честь першого запливу бобреняти заведено влаштовувати вечірку біля басейну.,Kits are young beavers.
Building.Lodge.Description,Місце для ночівлі.,
Building.Lodge.DisplayName,Хатинка,Type of housing; named after the beaver lodges
Building.Lodge.FlavorDescription,«Колись хатинка була просто хатинкою. А зараз? Тепер навіть не знаю...» — мати Нгонель,
Building.LumberMill.Description,Виготовляє дошки з колод.,Planks and Logs are resources so this needs to be consistent with their name
Building.LumberMill.DisplayName,Лісопильня,
Building.LumberMill.FlavorDescription,"Старий Казко наполягав на механізованій обробці деревини, що викликало сильний скрегіт зубів у старих бобрів.","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.LumberjackFlag.Description,"Тут працює лісоруб, що рубає... ліс.",
Building.LumberjackFlag.DisplayName,Прапор лісоруба,Flag' could also be a Post or something similar as long as it is consistent with other Flags and different from Haulers Post
Building.LumberjackFlag.FlavorDescription,"«Ой, дуб-дубе, дубе милий, маєш гарні очки. Не було би лісорубів, якби не листочки!» — популярна боброва пісня","Adapted from Monthy Python's ""Lumberjack Song"""
Building.MechanicalFluidPump.Description,"Качає воду або зловоду з одного боку й скидає з іншого. Ефективніший, ніж звичайний насос.",Badwater should be the same as Good.Badwater.DisplayName.
Building.MechanicalFluidPump.DisplayName,Механічний рідинний насос,A mechanically powered water pump.
Building.MechanicalFluidPump.FlavorDescription,"Краще хай вода біжить, аніж ми з відрами.",Running water meaning water that is moving.
Building.MedicalBed.Description,Поранені бобри відпочивають тут до одужання., 
Building.MedicalBed.DisplayName,Лікарняне ліжко,A place where injured beavers come to lie down and rest
Building.MedicalBed.FlavorDescription,«Це просто подряпина. Можна вже повертатися до роботи?» — Піна,Monty Python reference.
Building.MediumTank.DisplayName,Середній резервуар,
Building.MediumTank.FlavorDescription,Після Великої посухи бобри взяли за правило завжди тримати кілька.,The Great Drought should remain capitalized to indicate it's a name of an event.
Building.MediumWarehouse.DisplayName,Середній склад,
Building.MediumWarehouse.FlavorDescription,У повному загроз постапокаліптичному світі правильне зберігання товарів має вирішальне значення для виживання.,
Building.MemorialToFamily.DisplayName,Пам'ятник родині,A large brazier surrounded by statues of a beaver family
Building.MetalFence.Description,Декоративний паркан із металу.,
Building.MetalFence.DisplayName,Металевий паркан,
Building.MetalFence.FlavorDescription,"Стережися бобра, що віддає перевагу металу.","Reference to ""beware the dog"" often written on fences."
Building.MetalPlatform.FlavorDescription,«У каталозі цей столик здавався меншим!» — мати Нгонель,"This platform looks like an enormours metal table, and Ma' Ngnonel is an older beaver. Please keep her name the same as in other localized flavor texts."
Building.MetalPlatform3x3.Description,"Металева платформа, яку підтримує міцна центральна колона.",
Building.MetalPlatform3x3.DisplayName,Металева платформа 3x3,Numbers at the end denote size X by Y.
Building.MetalPlatform5x5.Description,"Велика металева платформа, яку підтримує міцна центральна колона.",
Building.MetalPlatform5x5.DisplayName,Металева платформа 5x5,Numbers at the end denote size X by Y.
Building.Mine.Description,"Тут працюють гірники, які видобувають металобрухт із підземних руїн.","Underground Ruins is a building, same as Building.Underground Ruins.DisplayName"
Building.Mine.DisplayName,Шахта,An extracting facility which can be placed on underground ruins.
Building.Mine.FlavorDescription,Надто жадібно й надто глибоко? Бздура!,"The mine provides an endless supply of scrap metal. Reference to 'they delved too greedily and too deep, and disturbed that from which they fled, Durin's Bane' from LOTR"
Building.MiniLodge.Description,Невелика хатинка для одного бобра.,
Building.MiniLodge.DisplayName,Мініхатинка,A small lodge for only one beaver
Building.MiniLodge.FlavorDescription,Один бобер — теж бобер.,Referencing 'Two Beavers Are Better Than One' meme-song from 'How I Met Your Mother' TV show.
Building.Motivatorium.Description,"Механічний театр, що прищеплює бобрам головні цінності Залізнозубих.",Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Motivatorium.DisplayName,Мотиваторія,
Building.Motivatorium.FlavorDescription,"«День у день і ніч у ніч ми боремося. І це прекрасно», — старий Казко","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.MudBath.Description,Грязьова ванна з бульбашками.,
Building.MudBath.DisplayName,Грязьова ванна,"A mud bath infused with bubbles, basically a jacuzzi but that word is too human."
Building.MudBath.FlavorDescription,А звідки йдуть бульбашки?,Fart joke but it's easy to see it as bubbles all appear in the middle of the bath where the visitors' tails are directed.
Building.MudPit.Description,Заспокійливе грязьове спа.,This building allows beavers to relax in an area similar to a spa.
Building.MudPit.DisplayName,Грязьова яма,"This building is a pit filled with mud, not for storage but entertainment."
Building.MudPit.FlavorDescription,Тут бобренята будують свої перші греблі.,
Building.NaturalDam.Description,"Природний бар'єр, що блокує воду, але дозволяє певній кількості пройти через водоскид нагорі. Можна знести.",
Building.NaturalDam.DisplayName,Природна гребля,
Building.NaturalOverhang.Description,"Випнута кам'яна платформа, яка може служити мостом або фундаментом для інших будівель. Водонепроникна.",
Building.NaturalOverhang.FlavorDescription,"«Коли стрибаєш, переконайся, що внизу є вода!» — Сулі",
Building.NaturalOverhang2x1.DisplayName,Природний піддашок 2x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang3x1.DisplayName,Природний піддашок 3x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang4x1.DisplayName,Природний піддашок 4x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.Numbercruncher.Description,"Хитромудра машина, що робить підрахунки без участі бобрів.",This machine is a primitive computer.
Building.Numbercruncher.DisplayName,Числопроцесор,A machine that's a primitive computer. It generates science points by performing research.
Building.Numbercruncher.FlavorDescription,Значно перевершує застарілий цифрахівник.,"Suggests that beavers - just like hoomans - create new generations of ""computers"" and retire old ones."
Building.Observatory.Description,"Досліджуючи зірки, бобри дізнаються більше про світ, у якому живуть.",A building where beavers look into the space using telescopes
Building.Observatory.DisplayName,Обсерваторія,A building where beavers look into the space using telescopes
Building.Observatory.FlavorDescription,Логічний наступний крок після споглядання зірок біля багаття.,
Building.OilPress.Description,Вижимає олію з підхожих рослин.,Oil should be the same as in Building.OilPress.DisplayName
Building.OilPress.DisplayName,Олійний прес,A building that's a giant press that squeezes out oil.
Building.OilPress.FlavorDescription,Допитливі бобренята совають туди все: від печива до соснових шишок.,"The process of squishing things with hydraulic press filmed in slo-mo is oddly fascinating, and makes for popular YT videos."
Building.Overhang.Description,"Платформа, що може слугувати мостом чи фундаментом для інших будівель.",
Building.Overhang.FlavorDescription,"«Схоже, що ми будуємо сходи до небес. Як цікаво…» — Піна",
Building.Overhang2x1.DisplayName,Піддашок 2x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang3x1.DisplayName,Піддашок 3x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang4x1.DisplayName,Піддашок 4x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang5x1.DisplayName,Піддашок 5x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang6x1.DisplayName,Піддашок 6x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.PaperMill.Description,Механізована паперова фабрика.,Paper is a name of a good.
Building.PaperMill.DisplayName,Паперова фабрика,
Building.PaperMill.FlavorDescription,"Суха закуска для збирачів, якій досить швидко знайшли багато інших застосувань.",
Building.Path.Description,Будівлі мають бути з'єднані доріжками.,
Building.Path.DisplayName,Шлях,
Building.Path.FlavorDescription,"«Коли зникають стежинки, і доля ступає по колу, яскраво палають вогнинки, що ведуть тебе знову додому...» — популярна боброва пісня","Adapted from ""Take Me Home, Country Roads"" by John Denver"
Building.PlankFence.Description,Декоративний паркан із дощок.,
Building.PlankFence.DisplayName,Паркан із дощок,
Building.Platform.Description,Піднесена платформа. Може слугувати мостом чи фундаментом для інших будівель.,
Building.Platform.DisplayName,Платформа,
Building.Platform.FlavorDescription,Разюча вантажопідйомність бобрових платформ робить їх шедеврами інженерної думки.,
Building.PoleBanner.Description,"Високий прапор, який можна налаштувати.",
Building.PoleBanner.DisplayName,Прапор на щоглі,"Tall, hanging banner on a pole."
Building.PowerShaft.Description,Передає енергію.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.DisplayName,Вал,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.FlavorDescription,"Славетний винахід, що став ще більш славетним.",Flavor text for the Power Shaft building
Building.PowerWheel.Description,Резервне джерело енергії на бобровій тязі.,
Building.PowerWheel.DisplayName,Колесо-генератор,Meaning a wheel that produces power
Building.PowerWheel.FlavorDescription,"Бобри швидко зрозуміли, що можуть запозичити деякі технології в менш розвинених гризунів.",This building looks like a hamster wheel.
Building.PrintingPress.Description,Виробляє пов'язані з папером товари.,Paper should be the same as Good.Paper.DisplayName
Building.PrintingPress.DisplayName,Друкарський верстат,
Building.PrintingPress.FlavorDescription,"Зазвичай бобри ковтають кожну сторінку відразу після читання, тому якісна література має шалений попит.",
Building.Refinery.Description,Виробляє різні види палива для ботів.,Bots should be the same as Bot.PluralDisplayName.
Building.Refinery.DisplayName,Завод біопалива,A building where old food is processed to make biofuel
Building.Refinery.FlavorDescription,Майбутнє за повторною переробкою.,"Adapted ""Reduce, reuse, recycle"" tagline."
Building.Relic.Description,"Прадавня технологія. Якщо її знести, відбудеться сплеск науки.",
Building.Relic.DisplayName,Реліквія,Remains of a human structure/device that can be demolished to obtain a certain amount of the Science resource
Building.ReservePile.DisplayName,Резервна купа,
Building.ReserveTank.DisplayName,Резервний резервуар,
Building.ReserveWarehouse.DisplayName,Резервний склад,
Building.Roof.FlavorDescription,Гарний дах часто стає причиною сусідських заздрощів.,
Building.Roof1x1.DisplayName,Дах 1х1,Numbers at the end denote size X by Y
Building.Roof1x2.DisplayName,Дах 1х2,Numbers at the end denote size X by Y
Building.Roof2x2.DisplayName,Дах 2х2,Numbers at the end denote size X by Y
Building.Roof2x3.DisplayName,Дах 2х3,Numbers at the end denote size X by Y
Building.Roof3x2.DisplayName,Дах 3х2,Numbers at the end denote size X by Y
Building.RooftopTerrace.Description,"Піднесена тераса, де бобри можуть спілкуватися й милуватися краєвидом.",
Building.RooftopTerrace.DisplayName,Тераса на даху,
Building.RooftopTerrace.FlavorDescription,Чудове місце для нічних балачок. А вид який!,
Building.Rowhouse.Description,Практичне сумісне житло з невеликою площею.,
Building.Rowhouse.DisplayName,Житловий блок,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row."
Building.Rowhouse.FlavorDescription,"Краще блок, ніж нора!",
Building.Ruins.Description,Обмежене джерело металобрухту.,Metal is a name of a good.
Building.Ruins.DisplayName,Руїни,
Building.Ruins.FlavorDescription,"Неподалік чимало покинутих людських руїн. Для бобрів це можливість заволодіти товарами, кращими за деревину.",
Building.Scarecrow.Description,"Польова декорація для відлякування птахів тепер радує і молодих, і старих.",
Building.Scarecrow.DisplayName,Опудало,
Building.Scarecrow.FlavorDescription,Страшенно ефективні.,
Building.ScavengerFlag.Description,Збирачі збирають металобрухт із руїн.,Metal is a name of a good;Ruins are a building
Building.ScavengerFlag.DisplayName,Прапор збирачів,
Building.ScavengerFlag.FlavorDescription,"Приносячи метал до традиційно дерев'яних поселень, збирачі викликають повагу в одних і зневагу в інших.",
Building.Scratcher.Description,"Апарат для чухання місць, до яких так важко дотягнутися.",
Building.Scratcher.DisplayName,Чухалка,A rotating brush which beavers use to scratch their fur. For reference google videos of cow scratchers.
Building.Scratcher.FlavorDescription,Залізнозубі навіть на відпочинку не можуть припинити думати про роботу.,Itching meaning having an itch as well as an idiom for wanting to do something very much. If possible try to adapt the phrase to fit your language. Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Shower.Description,Бадьорливий струмінь річкової води для змочування хутра.,
Building.Shower.DisplayName,Душ,A simple shower for beavers.
Building.Shower.FlavorDescription,Робить підкорення пустки дещо приємнішим.,
Building.Shrub.DisplayName,Чагарник,Must be different than 'Bush' which is a plant in the game
Building.Shrub.FlavorDescription,"З практичних міркувань декорації мають бути і гарні, і смачні.",
Building.Slope.DisplayName,Схил,
Building.Slope.FlavorDescription,"Бобри вдячні невідомій силі, що його спорудила.",
Building.Sluice.AboveContaminationToggle,Вище рівня зараження: {0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.BelowContaminationToggle,Нижче рівня зараження: {0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.Contamination,Зараження: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.Sluice.Description,Односторонній автоматичний злив води.,
Building.Sluice.DisplayName,Шлюз,Also known as a sluice gate. Different than Building.Floodgate.DisplayName.
Building.Sluice.DownstreamDepth,Глибина вниз за течією {0},{0} stands for chosen downstream depth maintained by the building.
Building.Sluice.FlavorDescription,"«Сулі, а зловоду хто змивати буде? Забула знову?» — мати Нгонель",Badwater has to be consistent with Good.Badwater.DisplayName
Building.Sluice.MaximumDepthToggle,Вище глибини вниз за течією: {0},Label of a toggle that enables automation based on the maximum downstream depth of water
Building.Sluice.Mode.Auto,Авто,Label of the toggle that sets the sluice to work in automatic mode
Building.Sluice.Mode.AutoClosed,Авто: закрито,Label for sluice working in automatic mode and is closed
Building.Sluice.Mode.AutoOpen,Авто: відкрито,Label for sluice working in automatic mode and is opened
Building.Sluice.Mode.Closed,Закрито,Label of the toggle that sets the sluice to be always closed
Building.Sluice.Mode.Open,Відкрито,Label of the toggle that sets the sluice to be always open
Building.Sluice.Synchronize,Синхронізація із сусідніми шлюзами,
Building.SmallIndustrialPile.DisplayName,Мала промислова купа,
Building.SmallIndustrialPile.FlavorDescription,«Приліпили дах і назвали ''індастріал''. Класика...» — Піна,
Building.SmallPile.Description,Місце зберігання габаритних товарів.,
Building.SmallPile.DisplayName,Мала купа,
Building.SmallPile.FlavorDescription,Жоден шанобливий бобер не розкидатиметься будівельними матеріалами.,
Building.SmallTank.Description,Тут можна зберігати рідину.,
Building.SmallTank.DisplayName,Невеликий резервуар,
Building.SmallTank.FlavorDescription,Вміння заощаджувати кожну краплину води допомогло бобрам адаптуватися до суворих умов.,
Building.SmallWarehouse.Description,Тут можна зберігати товари.,
Building.SmallWarehouse.DisplayName,Невеликий склад,
Building.SmallWarehouse.FlavorDescription,«Жодного динаміту в моїй коморі! Навіть не думайте!» — мати Нгонель,
Building.Smelter.Description,Переплавляє металобрухт у металеві блоки.,Scrap metal should be the same as Good.ScrapMetal.DisplayName and metal blocks should be the same as Good.MetalBlock.DisplayName
Building.Smelter.DisplayName,Плавильня,A facility that uses very high temperature to produce metal blocks from iron ore.
Building.Smelter.FlavorDescription,Новий бобровий світ гартувався серед річок поту й запаху обгорілого хутра.,
Building.SpiralStairs.DisplayName,Спіральні сходи,Name of a building that allows beavers to climb up and down in a spiral manner.
Building.SquareBanner.Description,"Квадратний прапор, який можна налаштувати.",
Building.SquareBanner.DisplayName,Квадратний прапор,"Short, standing banner in a square bracket."
Building.Stairs.DisplayName,Сходи,
Building.Stairs.FlavorDescription,З винаходом драбини бобри перейшли на наступний щабель розвитку.,
Building.StartingLocation.DisplayName,Початкове розташування,
Building.SteamEngine.Description,Конвертує паливо в енергію.,
Building.SteamEngine.DisplayName,Паровий двигун,
Building.SteamEngine.FlavorDescription,"Яким би чудовим не був цей винахід, він став лиш скалкою у хвості для бобрів інших націй, окрім Залізнозубих.","Iron Teeth is one of the playable factions, with the Engine being one of their unique buildings."
Building.StreamGauge.Contamination,Зараження: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.StreamGauge.Current,Течія: {0} м³/с,"Intensity of the water current, {0} stands for current speed in cubic metre per second"
Building.StreamGauge.Depth,Глибина: {0},"Level of the water depth, {0} stands for this value in meters"
Building.StreamGauge.Description,"Вимірює глибину й потік води, а також рівень зараження зловоди.",Badwater should be the same as Good.Badwater.DisplayName.
Building.StreamGauge.DisplayName,Датчик потоку,
Building.StreamGauge.FlavorDescription,У бобрових справах припливи є й відпливи. Зустрінь приплив — і піднесешся вгору.,Adapted quote from Shakespeare's 'Julius Cesar'
Building.StreamGauge.GreatestDepth,Найбільша глибина: {0},"Level of the greatest noted water depth, {0} stands for this value in meters"
Building.StreamGauge.Reset,Скинути,
Building.SuspensionBridge.Description,Дозволяє бобрам долати прогалини.,
Building.SuspensionBridge.FlavorDescription,"Міцніший, ніж здається.",
Building.SuspensionBridge1x1.DisplayName,Підвісний міст 1x1,Numbers at the end denote size X by Y
Building.SuspensionBridge2x1.DisplayName,Підвісний міст 2x1,Numbers at the end denote size X by Y
Building.SuspensionBridge3x1.DisplayName,Підвісний міст 3x1,Numbers at the end denote size X by Y
Building.SuspensionBridge4x1.DisplayName,Підвісний міст 4x1,Numbers at the end denote size X by Y
Building.SuspensionBridge5x1.DisplayName,Підвісний міст 5x1,Numbers at the end denote size X by Y
Building.SuspensionBridge6x1.DisplayName,Підвісний міст 6x1,Numbers at the end denote size X by Y
Building.SwimmingPoll.FlavorDescription,"«Непогано, але хвостом треба гребти жвавіше!» — Піна","Backstroke is a swimming style, but beavers also have tails. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.SwimmingPool.Description,Відмежовані смуги для безпечного тренувального плавання з повним зануренням.,
Building.SwimmingPool.DisplayName,Басейн,
Building.TappersShack.Description,"Тут працюють бобри, що збирають смолу й сік з дерев.",
Building.TappersShack.DisplayName,Хата збирача соку,"A shack where workers tap trees to gather sap and syrups, similar to sugar shacks in Canada."
Building.TappersShack.FlavorDescription,"Бобренята змалечку вчаться цінувати кожну краплю — хоч води, хоч смоли.",
Building.TeethGrindstone.Description,Точить щербаті зуби.,Chipped teeth refers to Need.ChippedTeeth.CriticalDescription
Building.TeethGrindstone.DisplayName,Зуботочильний камінь,A grindstone contraption for sharpening beaver teeth
Building.TeethGrindstone.FlavorDescription,"Щоденна рутина, відточена до досконалості.","This building is used by beavers to clear the ""chipped teeth"" status. Chipped teeth refers to Need.ChippedTeeth.DisplayName."
Building.TerrainBlock.Description,Штучний блок ландшафту. Використовувати згідно з вказівниками зверху.,Block of terrain refers to Building.TerrainBlock.DisplayName.
Building.TerrainBlock.DisplayName,Ландшафтний блок,A 1x1x1 chunk of terrain
Building.Thorns.Description,"Непрохідна перешкода, що блокує зрошення й зараження. Її важко знести, а спроби зробити це можуть травмувати.",
Building.Thorns.DisplayName,Терни,
Building.TributeToIngenuity.DisplayName,Данина винахідливості,Name of a monument
Building.TributeToIngenuity.FlavorDescription,«Ну звісно ж від неї є користь. Вона вражає!» — старий Казко,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.TripleDynamite.DisplayName,Потрійний динаміт,Dynamite that makes 3 blocks deep hole
Building.TripleFloodgate.DisplayName,Потрійний шлюз,
Building.TripleFloodgate.FlavorDescription,Трохи вище — і воду вже не втримати.,
Building.TripleLodge.Description,Вміщує багато бобрів.,Houses thrice the amounts of beavers as normal lodge
Building.TripleLodge.DisplayName,Потрійна хатинка,
Building.TripleLodge.FlavorDescription,"«Плодіться й розмножуйтеся» — принцип, який Хвостонародці сприймають дуже серйозно.",Go Forth and multiply is a biblical quote.
Building.TriplePlatform.DisplayName,Потрійна платформа,Triple as triple the height of a normal platform
Building.TriplePlatform.FlavorDescription,Гризти стовпи суворо заборонено!,
Building.Tubeway.Description,"Швидкий, хоча й тісний транспортний засіб для бобрів.",
Building.Tubeway.DisplayName,Трубомобіль,"Tubeways are used as a network of large pipes for faster transportation around the map. Departure and arrival  happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.Tubeway.FlavorDescription,"Вважається, що Залізнозубі вигадують найдивовижніші свої винаходи тоді, коли двоє бобрів на бігу стукаються лобами.",Hitting your head can be a source of crazy ideas in cartoons. Iron Teeth should be the same as Faction.IronTeeth.DisplayName
Building.TubewayStation.Description,Точка входу й виходу трубомобільної мережі.,
Building.TubewayStation.DisplayName,Трубомобільна станція,"Beavers use it to enter Building.Tubeway.DisplayName, so they should be named similarly."
Building.TubewayStation.FlavorDescription,"Бобрам, що страждають від клаустрофобії, радимо обрати інший шлях.","Tubeways are very tight corridors, so they wouldn't be accessible for beavers scared of such places."
Building.Tunnel.Description,"Проходить крізь землю, замінюючи її платформою. Використайте інструмент для роботи з шарами, щоб дивитися крізь землю й будівлі.","Platform is a building, same as Building.Platform.DisplayName"
Building.Tunnel.DisplayName,Тунель,Tunnel is a type of building that - when built - removes a tile of terrain and creates an underground tunnel
Building.UndergroundPile.DisplayName,Підземна купа,"The underground version of a pile, for reference check Building.SmallPile.DisplayName or Building.LargePile.DisplayName"
Building.UndergroundPile.FlavorDescription,Об'єм сховища цілком виправдовує кількість пройдених сходів.,
Building.UndergroundRuins.Description,У цих руїнах можна видобувати металобрухт.,
Building.UndergroundRuins.DisplayName,Підземні руїни,Buried ruins on top of which an extracting facility - a mine - can be placed.
Building.UndergroundRuins.FlavorDescription,"Що б там не робили людиська, для цього їм було потрібно чимало металу.",
Building.UnstableCore.Description,"Старий пристрій, який неодмінно вибухне.",
Building.UnstableCore.DisplayName,Нестабільне ядро,An object that can be placed in map editor that explodes after a set time. Name shouldn't suggest strictly military use or radioactive effect.
Building.VerticalPowerShaft.Description,Передає енергію. Підключається знизу уверх.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.DisplayName,Вертикальний вал,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.FlavorDescription,"Допомагає, коли зростає використання енергії.","Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalTubeway.Description,"Швидкий, хоча й тісний транспортний засіб для бобрів. Вертикальний варіант. Тісно, але затишно.",The first sentence must be the same as Building.Tubeway.Description
Building.VerticalTubeway.DisplayName,Вертикальний трубомобіль,"An expanded version of the Building.Tubeway.DisplayName with a solid platform on top of it, that allows other Tubes or structures to be placed on top of it. Tubes are used as a network of large pipes for faster transportation around the map. Departure and arrival happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.VerticalTubeway.FlavorDescription,"Рухайтесь вгору, знову вгору, вниз, вниз, ліворуч, праворуч, ліворуч, праворуч, назад и вперед. Так, здається. ми опинилися там, де й були.",Konami Code reference
Building.WaterPump.Description,Перекачує й фільтрує питну воду для бобрів. Високий рівень зараження зловодою сповільнює процес.,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.WaterPump.DisplayName,Водяний насос,
Building.WaterPump.FlavorDescription,Ковток свіжої води зайвим не буває.,"""Pumped"" pun, feel free to adapt."
Building.WaterSeep.Description,Джерело води з обмеженим тиском.,
Building.WaterSeep.DisplayName,Джерельник,"A building that allows water to seep through, creating a natural water source."
Building.WaterSource.DisplayName,Джерело води,
Building.WaterSource.FlavorDescription,«Нехай ріка твоя ніколи не всохне!» — боброве вітання,
Building.WaterWheel.Description,"Виробляє енергію, має стояти у воді на березі річки.",Power is not an electrical but mechanical/kinetic energy.
Building.WaterWheel.DisplayName,Водяне колесо,
