ID,Text,Comment
Building.MetalPlatform3x3.Description,"Metalowa platforma, która opiera się na solidnej kolumnie.",
Building.MetalPlatform3x3.DisplayName,Metalowa platforma 3x3,Numbers at the end denote size X by Y.
Building.MetalPlatform5x5.Description,"Duża metalowa platforma, która opiera się na solidnej kolumnie.",
Building.MetalPlatform5x5.DisplayName,Metalowa platforma 5x5,Numbers at the end denote size X by Y.
Building.Mine.Description,Pracują tam górnicy wydobywający złom z podziemnych ruin.,"Underground Ruins is a building, same as Building.Underground Ruins.DisplayName"
Building.Mine.DisplayName,Kopalnia,An extracting facility which can be placed on underground ruins.
Building.Mine.FlavorDescription,Nie da się drążyć zbyt chciwie i zbyt głęboko.,"The mine provides an endless supply of scrap metal. Reference to 'they delved too greedily and too deep, and disturbed that from which they fled, Durin's Bane' from LOTR"
Building.MiniLodge.Description,Mały dom dla jednego bobra.,
Building.MiniLodge.DisplayName,Mini dom,A small lodge for only one beaver
Building.MiniLodge.FlavorDescription,Jeden wystarczy.,Referencing 'Two Beavers Are Better Than One' meme-song from 'How I Met Your Mother' TV show.
Building.Motivatorium.Description,"Mechaniczny teatr, który uczy bobry podstawowych wartości społeczeństwa Żelazozębnych.",Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Motivatorium.DisplayName,Motywatorium,
Building.Motivatorium.FlavorDescription,„Każdego dnia musimy przezwyciężać jakieś trudy – toż to piękne” — Stary Kazko.,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.MudBath.Description,"Kąpiel błotna, mechanicznie napełniana bąbelkami.",
Building.MudBath.DisplayName,Kąpiel błotna,"A mud bath infused with bubbles, basically a jacuzzi but that word is too human."
Building.MudBath.FlavorDescription,Kto robi te bąble?,Fart joke but it's easy to see it as bubbles all appear in the middle of the bath where the visitors' tails are directed.
Building.MudPit.Description,Relaksujące błotne spa.,This building allows beavers to relax in an area similar to a spa.
Building.MudPit.DisplayName,Błotny dół,"This building is a pit filled with mud, not for storage but entertainment."
Building.MudPit.FlavorDescription,To tutaj dzieciaki budują swoje pierwsze małe tamki.,
Building.NaturalDam.Description,"Naturalna bariera blokująca wodę, ale umożliwiająca przelewanie się jej części przez szczyt budowli. Można ją zburzyć.",
Building.NaturalDam.DisplayName,Naturalna zapora,
Building.NaturalOverhang.Description,"Wystająca skalna platforma, która może służyć za most lub podstawę innych budynków. Nie przepuszcza wody.",
Building.NaturalOverhang.FlavorDescription,"„Zanim skoczysz, upewnij się, że tam na dole jest woda!” — Suli",
Building.NaturalOverhang2x1.DisplayName,Naturalny nawis 2x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang3x1.DisplayName,Naturalny nawis 3x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang4x1.DisplayName,Naturalny nawis 4x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.Numbercruncher.Description,"Zaawansowana maszyna, która wykonuje obliczenia bez konieczności bycia obsługiwaną przez bobry.",This machine is a primitive computer.
Building.Numbercruncher.DisplayName,Maszyna licząca,A machine that's a primitive computer. It generates science points by performing research.
Building.Numbercruncher.FlavorDescription,Zdecydowanie lepsza od wycofanego już Cyfrożuja.,"Suggests that beavers - just like hoomans - create new generations of ""computers"" and retire old ones."
Building.Observatory.Description,"Obserwując gwiazdy, bobry poszerzają swoją wiedzę o świecie, w którym żyją.",A building where beavers look into the space using telescopes
Building.Observatory.DisplayName,Obserwatorium,A building where beavers look into the space using telescopes
Building.Observatory.FlavorDescription,Logiczne następstwo wpatrywania się w gwiazdy przy ognisku.,
Building.OilPress.Description,Pozwala wycisnąć olej z niektórych roślin.,Oil should be the same as in Building.OilPress.DisplayName
Building.OilPress.DisplayName,Prasa do oleju,A building that's a giant press that squeezes out oil.
Building.OilPress.FlavorDescription,Ciekawskie dzieciaki używają jej do miażdżenia przeróżnych przedmiotów – od ciasteczek po szyszki.,"The process of squishing things with hydraulic press filmed in slo-mo is oddly fascinating, and makes for popular YT videos."
Building.Overhang.Description,"Wystająca platforma, która może służyć i za most, i za podstawę innych budynków.",
Building.Overhang.FlavorDescription,"„Och, wygląda na to, że budujemy schody do chmur. To co, potem już ostatnia prosta do gwiazd?” — Sosno",
Building.Overhang2x1.DisplayName,Nawis 2x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang3x1.DisplayName,Nawis 3x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang4x1.DisplayName,Nawis 4x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang5x1.DisplayName,Nawis 5x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang6x1.DisplayName,Nawis 6x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.PaperMill.Description,Zmechanizowana fabryka papieru.,Paper is a name of a good.
Building.PaperMill.DisplayName,Papiernia,
Building.PaperMill.FlavorDescription,"Co początkowo było suszoną przekąską dla złomiarzy, szybko znalazło wiele innych zastosowań.",
Building.Path.Description,Budynki muszą być połączone ścieżkami.,
Building.Path.DisplayName,Ścieżka,
Building.Path.FlavorDescription,"„W siną dal, w siną dal. To dla bobra, który odszedł w siną dal” — popularna wśród bobrów piosenka.","Adapted from ""Take Me Home, Country Roads"" by John Denver"
Building.PlankFence.Description,Ozdobne ogrodzenie wykonane z desek.,
Building.PlankFence.DisplayName,Ogrodzenie z desek,
Building.Platform.Description,"Podwyższana platforma, która może służyć i za most, i za podstawę innych budynków.",
Building.Platform.DisplayName,Platforma,
Building.Platform.FlavorDescription,Imponująca nośność bobrowych platform czyni je najprawdziwszymi cudami inżynierii.,
Building.PoleBanner.Description,Baner na wysokim słupie. Możliwy do spersonalizowania.,
Building.PoleBanner.DisplayName,Baner na słupie,"Tall, hanging banner on a pole."
Building.PowerShaft.Description,Przekazuje moc.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.DisplayName,Wał,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.FlavorDescription,"Wielki wynalazek, który stał się jeszcze lepszy.",Flavor text for the Power Shaft building
Building.PowerWheel.Description,Zapasowe źródło mocy oparte na sile bobrów.,
Building.PowerWheel.DisplayName,Koło napędowe,Meaning a wheel that produces power
Building.PowerWheel.FlavorDescription,"Bobry szybko zdały sobie sprawę, że mogą podpatrzeć różne techniki u mniej zaawansowanych gryzoni.",This building looks like a hamster wheel.
Building.PrintingPress.Description,Przetwarza dobra papiernicze.,Paper should be the same as Good.Paper.DisplayName
Building.PrintingPress.DisplayName,Prasa drukarska,
Building.PrintingPress.FlavorDescription,"Zazwyczaj bobry konsumują każdą stronę po jej przeczytaniu, dlatego dobrej literatury nigdy dość.",
Building.Refinery.Description,Wytwarza różne rodzaje paliwa dla botów.,Bots should be the same as Bot.PluralDisplayName.
Building.Refinery.DisplayName,Rafineria,A building where old food is processed to make biofuel
Building.Refinery.FlavorDescription,"Redukuj, rafinuj, recyrkuluj.","Adapted ""Reduce, reuse, recycle"" tagline."
Building.Relic.Description,"Starożytna budowla, którą można zburzyć w celu podniesienia poziomu nauki.",
Building.Relic.DisplayName,Relikt,Remains of a human structure/device that can be demolished to obtain a certain amount of the Science resource
Building.ReservePile.DisplayName,Rezerwowy skład,
Building.ReserveTank.DisplayName,Rezerwowy zbiornik,
Building.ReserveWarehouse.DisplayName,Rezerwowy magazyn,
Building.Roof.FlavorDescription,"Wystarczy nieco bardziej wyszukany dach, by rozniecić ogień przyjaznej, sąsiedzkiej rywalizacji.",
Building.Roof1x1.DisplayName,Dach 1x1,Numbers at the end denote size X by Y
Building.Roof1x2.DisplayName,Dach 1x2,Numbers at the end denote size X by Y
Building.Roof2x2.DisplayName,Dach 2x2,Numbers at the end denote size X by Y
Building.Roof2x3.DisplayName,Dach 2x3,Numbers at the end denote size X by Y
Building.Roof3x2.DisplayName,Dach 3x2,Numbers at the end denote size X by Y
Building.RooftopTerrace.Description,"Położony na wysokości taras, gdzie bobry mogą się socjalizować i podziwiać widoki.",
Building.RooftopTerrace.DisplayName,Taras na dachu,
Building.RooftopTerrace.FlavorDescription,"Świetne miejsce, aby przesiedzieć całą noc – i to z jakim widokiem!",
Building.Rowhouse.Description,Praktyczna kwatera wspólna o niewielkiej powierzchni.,
Building.Rowhouse.DisplayName,Kamienica,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row."
Building.Rowhouse.FlavorDescription,Kamienica lepsza niż kamica.,
Building.Ruins.Description,Ograniczone zasoby złomu.,Metal is a name of a good.
Building.Ruins.DisplayName,Ruiny,
Building.Ruins.FlavorDescription,Rozsiane po całym świecie zniszczone ludzkie ruiny dały bobrom dostęp do niewyobrażalnego dobra – zasobu lepszego od drewna.,
Building.Scarecrow.Description,"Polna ozdoba, której zadaniem było do tej pory odstraszanie ptaków, ale obecnie wzbudza zachwyt zarówno wśród młodych, jak i starych bobrów.",
Building.Scarecrow.DisplayName,Strach na wróble,
Building.Scarecrow.FlavorDescription,Sprawdza się na każdym polu.,
Building.ScavengerFlag.Description,Złomiarze gromadzą kawałki metalu z ruin.,Metal is a name of a good;Ruins are a building
Building.ScavengerFlag.DisplayName,Stanowisko złomiarzy,
Building.ScavengerFlag.FlavorDescription,"Przynosząc metalowe elementy do tradycyjnych drewnianych osad, złomiarze mogą liczyć na uznanie jednych, ale i pogardę drugich.",
Building.Scratcher.Description,Machina do drapania trudno dostępnych miejsc.,
Building.Scratcher.DisplayName,Drapak,A rotating brush which beavers use to scratch their fur. For reference google videos of cow scratchers.
Building.Scratcher.FlavorDescription,"Nawet gdy mają czas na odpoczynek, Żelazozębnych aż świerzbi, żeby wrócić do pracy..",Itching meaning having an itch as well as an idiom for wanting to do something very much. If possible try to adapt the phrase to fit your language. Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Shower.Description,Odświeżający strumień rzecznej wody do zmoczenia bobrzego futra.,
Building.Shower.DisplayName,Prysznic,A simple shower for beavers.
Building.Shower.FlavorDescription,Dzięki niemu podbój pustkowia staje się znośniejszy.,
Building.Shrub.DisplayName,Krzak,Must be different than 'Bush' which is a plant in the game
Building.Shrub.FlavorDescription,"Liczy się praktyczność, dlatego ozdoby powinny być zarówno atrakcyjne, jak i apetyczne.",
Building.Slope.DisplayName,Zbocze,
Building.Slope.FlavorDescription,"Ktokolwiek je tu postawił, zyskał dozgonną wdzięczność bobrów.",
Building.Sluice.AboveContaminationToggle,"Zamknij, gdy skażenie wynosi ponad {0}","Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.BelowContaminationToggle,"Zamknij, gdy skażenie wynosi poniżej {0}","Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.Contamination,Skażenie: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.Sluice.Description,Jednostronny zautomatyzowany odpływ wodny.,
Building.Sluice.DisplayName,Odpływ,Also known as a sluice gate. Different than Building.Floodgate.DisplayName.
Building.Sluice.DownstreamDepth,Głębokość spływającej wody {0},{0} stands for chosen downstream depth maintained by the building.
Building.Sluice.FlavorDescription,"„Suli, dlaczego nigdy nie spuszczasz po sobie złowody?” — Babcia Trebuszka",Badwater has to be consistent with Good.Badwater.DisplayName
Building.Sluice.MaximumDepthToggle,"Zamknij, gdy głębokość spływającej wody wynosi ponad {0}",Label of a toggle that enables automation based on the maximum downstream depth of water
Building.Sluice.Mode.Auto,Automatycznie,Label of the toggle that sets the sluice to work in automatic mode
Building.Sluice.Mode.AutoClosed,Automatycznie: zamknięto,Label for sluice working in automatic mode and is closed
Building.Sluice.Mode.AutoOpen,Automatycznie: otwarto,Label for sluice working in automatic mode and is opened
Building.Sluice.Mode.Closed,Zamknięto,Label of the toggle that sets the sluice to be always closed
Building.Sluice.Mode.Open,Otwarto,Label of the toggle that sets the sluice to be always open
Building.Sluice.Synchronize,Zsynchronizuj z przyległymi odpływami,
Building.SmallIndustrialPile.DisplayName,Mały przemysłowy skład,
Building.SmallIndustrialPile.FlavorDescription,„A więc przykryli go dachem i nazwali przemysłowym. Typowe” — Sosno.,
Building.SmallPile.Description,Pozwala przechowywać duże ilości dóbr.,
Building.SmallPile.DisplayName,Mały skład,
Building.SmallPile.FlavorDescription,Nikt szanujący się nie rzuca materiałów budowlanych na ziemię.,
Building.SmallTank.Description,Pozwala przechowywać ciecz.,
Building.SmallTank.DisplayName,Mały zbiornik,
Building.SmallTank.FlavorDescription,Umiejętność oszczędzenia każdej kropli wody pozwoliła bobrom zaadaptować się do najtrudniejszych warunków.,
Building.SmallWarehouse.Description,Pozwala przechowywać dobra.,
Building.SmallWarehouse.DisplayName,Mały magazyn,
Building.SmallWarehouse.FlavorDescription,"„Żadnego dynamitu w mojej spiżarni, proszę. Dziękuję” — Babcia Trebuszka.",
Building.Smelter.Description,Przetapia się w niej złom na metalowe bloki.,Scrap metal should be the same as Good.ScrapMetal.DisplayName and metal blocks should be the same as Good.MetalBlock.DisplayName
Building.Smelter.DisplayName,Huta,A facility that uses very high temperature to produce metal blocks from iron ore.
Building.Smelter.FlavorDescription,Nowy bobrzy świat wykuwa się pośród potu i smrodu przypalonego futra.,
Building.SpiralStairs.DisplayName,Spiralne schody,Name of a building that allows beavers to climb up and down in a spiral manner.
Building.SquareBanner.Description,Kwadratowy baner z możliwością personalizacji.,
Building.SquareBanner.DisplayName,Kwadratowy baner,"Short, standing banner in a square bracket."
Building.Stairs.DisplayName,Schody,
Building.Stairs.FlavorDescription,Wynalezienie schodów pozwoliło bobrom wejść na kolejny poziom ewolucji.,
Building.StartingLocation.DisplayName,Lokacja początkowa,
Building.SteamEngine.Description,"Wykorzystuje paliwo, by generować moc.",
Building.SteamEngine.DisplayName,Silnik parowy,
Building.SteamEngine.FlavorDescription,"Choć to wspaniały wynalazek, to wszystkim poza Żelazozębnymi odbija się on czkawką.","Iron Teeth is one of the playable factions, with the Engine being one of their unique buildings."
Building.StreamGauge.Contamination,Skażenie: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.StreamGauge.Current,Przepływ: {0} m³/s,"Intensity of the water current, {0} stands for current speed in cubic metre per second"
Building.StreamGauge.Depth,Głębokość: {0},"Level of the water depth, {0} stands for this value in meters"
Building.StreamGauge.Description,"Mierzy głębokość wody, jej przepływ oraz poziom skażenia złowodą.",Badwater should be the same as Good.Badwater.DisplayName.
Building.StreamGauge.DisplayName,Wodowskaz,
Building.StreamGauge.FlavorDescription,W zabiegach bobrzych jest przypływ i odpływ. Pora przypływu stosownie schwytana wiedzie do szczęścia.,Adapted quote from Shakespeare's 'Julius Cesar'
Building.StreamGauge.GreatestDepth,Maksymalna głębokość: {0},"Level of the greatest noted water depth, {0} stands for this value in meters"
Building.StreamGauge.Reset,Reset,
Building.SuspensionBridge.Description,Umożliwia bobrom podróże na drugi brzeg.,
Building.SuspensionBridge.FlavorDescription,"Bardziej wytrzymały, niż wygląda.",
Building.SuspensionBridge1x1.DisplayName,Most wantowy 1x1,Numbers at the end denote size X by Y
Building.SuspensionBridge2x1.DisplayName,Most wantowy 2x1,Numbers at the end denote size X by Y
Building.SuspensionBridge3x1.DisplayName,Most wantowy 3x1,Numbers at the end denote size X by Y
Building.SuspensionBridge4x1.DisplayName,Most wantowy 4x1,Numbers at the end denote size X by Y
Building.SuspensionBridge5x1.DisplayName,Most wantowy 5x1,Numbers at the end denote size X by Y
Building.SuspensionBridge6x1.DisplayName,Most wantowy 6x1,Numbers at the end denote size X by Y
Building.SwimmingPoll.FlavorDescription,"„Dobry czas, ale musimy popracować nad twoim stylem ogonowym!” — Sosno.","Backstroke is a swimming style, but beavers also have tails. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.SwimmingPool.Description,Odgrodzone tory umożliwiają niezakłócone ćwiczenia ogólnorozwojowe w warunkach wodnych.,
Building.SwimmingPool.DisplayName,Basen,
Building.TappersShack.Description,"Pracują w niej zbieracze soku, którzy nacinają drzewa celem pobrania soku i syropu.",
Building.TappersShack.DisplayName,Chata zbieraczy soku,"A shack where workers tap trees to gather sap and syrups, similar to sugar shacks in Canada."
Building.TappersShack.FlavorDescription,"Dzieciaki już od małego uczą się, że każda kropla ma znaczenie – nieważne, czy mówimy o wodzie, czy o żywicy.",
Building.TeethGrindstone.Description,Do ostrzenia połamanych zębów.,Chipped teeth refers to Need.ChippedTeeth.CriticalDescription
Building.TeethGrindstone.DisplayName,Ostrzałka do zębów,A grindstone contraption for sharpening beaver teeth
Building.TeethGrindstone.FlavorDescription,Rutynowa część codziennej harówki.,"This building is used by beavers to clear the ""chipped teeth"" status. Chipped teeth refers to Need.ChippedTeeth.DisplayName."
Building.TerrainBlock.Description,Sztuczny fragment terenu. Kolejność budowy zgodnie ze strzałkami na górze.,Block of terrain refers to Building.TerrainBlock.DisplayName.
Building.TerrainBlock.DisplayName,Fragment terenu,A 1x1x1 chunk of terrain
Building.Thorns.Description,"Przeszkoda nie do pokonania, która również blokuje irygację i skażenie. Trudno je zniszczyć i mogą spowodować obrażenia próbujących to zrobić śmiałków.",
Building.Thorns.DisplayName,Ciernie,
Building.TributeToIngenuity.DisplayName,Hołd pomysłowości,Name of a monument
Building.TributeToIngenuity.FlavorDescription,"„Oczywiście, że ma zastosowanie. Ma imponować” — Stary Kazko.","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.TripleDynamite.DisplayName,Potrójny dynamit,Dynamite that makes 3 blocks deep hole
Building.TripleFloodgate.DisplayName,Potrójna śluza,
Building.TripleFloodgate.FlavorDescription,Jeszcze trochę wyżej i woda stałaby się zbyt ciężka do powstrzymania.,
Building.TripleLodge.Description,Mieści wiele bobrów.,Houses thrice the amounts of beavers as normal lodge
Building.TripleLodge.DisplayName,Potrójny dom,
Building.TripleLodge.FlavorDescription,"„Bądźcie płodni i rozmnażajcie się” to powiedzenie, które Folkogony wzięły sobie do serca.",Go Forth and multiply is a biblical quote.
Building.TriplePlatform.DisplayName,Potrójna platforma,Triple as triple the height of a normal platform
Building.TriplePlatform.FlavorDescription,Podgryzanie słupków jest surowo wzbronione!,
Building.Tubeway.Description,"Szybki, choć niewygodny środek transportu bobrów.",
Building.Tubeway.DisplayName,Rura transportowa,"Tubeways are used as a network of large pipes for faster transportation around the map. Departure and arrival  happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.Tubeway.FlavorDescription,"Mówi się, że zderzenia głowami dwóch bobrów to źródło najbardziej szalonych wynalazków Żelazozębnych.",Hitting your head can be a source of crazy ideas in cartoons. Iron Teeth should be the same as Faction.IronTeeth.DisplayName
Building.TubewayStation.Description,Wejście i wyjście do sieci rur transportowych.,
Building.TubewayStation.DisplayName,Stacja transportu rurowego,"Beavers use it to enter Building.Tubeway.DisplayName, so they should be named similarly."
Building.TubewayStation.FlavorDescription,Bobrom cierpiącym na klaustrofobię zaleca się wybór tradycyjnej drogi.,"Tubeways are very tight corridors, so they wouldn't be accessible for beavers scared of such places."
Building.Tunnel.Description,"Tunele prowadzące przez teren i zastępujące go platformą. Aby zobaczyć obszar pod terenem lub obiektem, użyj narzędzia warstw.","Platform is a building, same as Building.Platform.DisplayName"
Building.Tunnel.DisplayName,Tunel,Tunnel is a type of building that - when built - removes a tile of terrain and creates an underground tunnel
Building.UndergroundPile.DisplayName,Podziemny skład,"The underground version of a pile, for reference check Building.SmallPile.DisplayName or Building.LargePile.DisplayName"
Building.UndergroundPile.FlavorDescription,Taka powierzchnia magazynowa jest warta wspinaczki po schodach.,
Building.UndergroundRuins.Description,Zakopane ruiny pełne złomu nadającego się do wydobycia.,
Building.UndergroundRuins.DisplayName,Podziemne ruiny,Buried ruins on top of which an extracting facility - a mine - can be placed.
Building.UndergroundRuins.FlavorDescription,"Czegokolwiek ludzie tu nie robili, z pewnością potrzebowali do tego mnóstwa metalu.",
Building.UnstableCore.Description,"Stare urządzenie, które niechybnie musi wybuchnąć.",
Building.UnstableCore.DisplayName,Niestabilny rdzeń,An object that can be placed in map editor that explodes after a set time. Name shouldn't suggest strictly military use or radioactive effect.
Building.VerticalPowerShaft.Description,Przekazuje moc. Łączy się pionowo.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.DisplayName,Pionowy wał prosty,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.FlavorDescription,Pomaga w sytuacji zwiększonego zużycia energii.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalTubeway.Description,"Szybki, choć niewygodny środek transportu bobrów. Łączy się pionowo.",The first sentence must be the same as Building.Tubeway.Description
Building.VerticalTubeway.DisplayName,Pionowa rura transportowa,"An expanded version of the Building.Tubeway.DisplayName with a solid platform on top of it, that allows other Tubes or structures to be placed on top of it. Tubes are used as a network of large pipes for faster transportation around the map. Departure and arrival happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.VerticalTubeway.FlavorDescription,"Idź w górę, w górę, w dół, w dół, w lewo, w prawo, w lewo, w prawo, do tyłu i do przodu. Hmm, jesteś dokładnie na początku drogi.",Konami Code reference
Building.WaterPump.Description,Pompuje i uzdatnia wodę dla bobrów. Skażenie złowodą obniża prędkość pompowania.,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.WaterPump.DisplayName,Pompa wodna,
Building.WaterPump.FlavorDescription,Świeża woda zdrowia doda.,"""Pumped"" pun, feel free to adapt."
Building.WaterSeep.Description,Podziemne źródło wody o ograniczonym ciśnieniu.,
Building.WaterSeep.DisplayName,Wyciek wodny,"A building that allows water to seep through, creating a natural water source."
Building.WaterSource.DisplayName,Źródło wody,
Building.WaterSource.FlavorDescription,„Niech ci woda mokrą będzie” — bobrowe pozdrowienie.,
Building.WaterWheel.Description,Pozwala generować moc. Należy ustawić w płynącej wodzie na brzegu rzeki.,Power is not an electrical but mechanical/kinetic energy.
Building.WaterWheel.DisplayName,Koło wodne,
Building.WaterWheel.FlavorDescription,Opus magnum Starego Kazko.,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Weathervane.Description,Niewielki wiatrowskaz pozwalający określić siłę i kierunek wiatru.,
Building.Weathervane.DisplayName,Wiatrowskaz,A decoration that turns towards the wind
Building.Weathervane.FlavorDescription,"„Jeśli się nie mylę, to mogłoby latać, gdybyśmy tylko doczepili silnik i parę skrzydeł” — Sosno.","Referencing the Wright brothers and their first-ever aircraft. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.Weathervane.WindStrength,Siła wiatru: {0}%,This tells how strong the wind is in percent between 0 and 100
Building.WindTunnel.Description,"Maszyna zdolna do unoszenia bobrów w górę, dzięki czemu mogą zaznać ekstremalnych przeżyć.",
Building.WindTunnel.DisplayName,Tunel aerodynamiczny,
Building.WindTunnel.FlavorDescription,"„Wierzę, że jestem w stanie latać. Muszę tylko obliczyć, jakiej prędkości potrzebuję do ucieczki” — Stary Kazko.","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.WindTurbine.Description,Generuje moc proporcjonalną do prędkości wiatru.,
Building.WindTurbine.DisplayName,Turbina wiatrowa,
Building.WindTurbine.FlavorDescription,"„Potężna wichura, łamiąc duże drzewa, trzciną zaledwie kołysze” — pieśń Folkogonów.","Reference to ""Dust in the Wind"" by Kansas."
Building.WoodFence.Description,Ozdobne ogrodzenie wykonane z kłód.,
Building.WoodFence.DisplayName,Drewniane ogrodzenie,
Building.WoodFence.FlavorDescription,"Trochę jak tama, ale przeciw bobrom.",
Building.WoodWorkshop.Description,"Wzmacnia deski, nasączając je żywicą.",It produces treated / impregnated planks. The resin used is a pine resin.
Building.WoodWorkshop.DisplayName,Warsztat stolarski,It produces treated / impregnated planks. Do NOT use the same term as lumber mill.
Building.WoodWorkshop.FlavorDescription,Dlaczego impregnowane deski są takie mocne? Bo miały przeży(wi)cia.,"'Because resins' sounds like 'Because reasons', wordplay on an older meme."
Building.ZiplineBeam.Description,Pozioma belka z linami tyrolki pomiędzy stacjami.,
Building.ZiplineBeam.DisplayName,Belka tyrolki,"A horizontal pole with an anchor point at its end that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplineBeam.FlavorDescription,Musimy zbudować dodatkowe belki. — Sosno,"Reference to the Starcraft warning ""We must construct additional pylons"", but a subversion of expectations since it's not on the pylon building."
Building.ZiplinePylon.Description,Wieża z linami tyrolki pomiędzy stacjami.,
Building.ZiplinePylon.DisplayName,Słup tyrolki,"A high pole that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplinePylon.FlavorDescription,Obopólne klepnięcie w ogon mijających się bobrów stanowi przejaw uprzejmości.,Beaver version of a high five
Building.ZiplineStation.Description,Szybki i ekscytujący środek transportu.,
Building.ZiplineStation.DisplayName,Stacja tyrolki,"A station used for boarding zipline networks. They can be extended further using Building.ZiplinePylon.DisplayName, so they should be named similarly."
Building.ZiplineStation.FlavorDescription,„Do jazdy uprawnia ogon wymaganej długości”. — Tabliczka przed wejściem,"Reference to signs placed at amusement parks in front of the rides, but requiring tail length instead of height."
BuildingTools.CantUnlock,Za mało punktów nauki. Nie można odblokować: {0}.,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player doesn't have enough science points to unlock a building.
BuildingTools.DistrictsInConflict,Dzielnice muszą być oddzielone skrzyżowaniem.,A warning when a player tries to connect two districts without separating them with a District Crossing. District Crossing should be the same as Building.DistrictCrossing.DisplayName
BuildingTools.UnlockLabel,Odblokuj:,"Label of the button that unlocks the building, please keep short."
BuildingTools.UnlockPrompt,Czy na pewno chcesz odblokować {0}? Kosztuje to {1} pkt. nauki.,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player presses to unlock a building.
Buildings.AboveGround,<YellowHighlight>Nadziemny:</YellowHighlight> Należy umiejscowić na innych budynkach.,
Buildings.BadwaterAccess,<YellowHighlight>Wymaga złowody:</YellowHighlight> Wymaga dostępu do złowody.,
Buildings.BottomConstraint,Nie można zbudować na najniższym poziomie mapy.,An alert for when someone tries to build at the lowest layer of the map.
Buildings.ContinuousTerrainConstraint,Wymaga ciągłości terenu w płaszczyźnie pionowej aż do najniższego poziomu mapy.,Warning when trying to place an object (that requires it) on a terrain with gaps
Buildings.DeletePrompt,Czy na pewno chcesz zniszczyć wybrany budynek? Tej akcji nie można cofnąć.,
Buildings.EntranceBlocked,Wejście zablokowane.,"A notification for when a building entrance is blocked, keep it short"
Buildings.GroundOnly,<YellowHighlight>Naziemny:</YellowHighlight> Musi zostać zbudowany na ziemi.,
Buildings.InfiniteDepth,bez ograniczeń.,Used as an infinite depth description in Buildings.UndergroundDepth key. Please keep the dot if it's used in other similar keys e.g. Buildings.TopConstraint
Buildings.InvalidTerrainLevel,Nie można zbudować na najniższym poziomie mapy.,An alert for when someone tries to build at the lowest layer of the map.
Buildings.MissingGroundBelow,Pod spodem nie ma podłoża.,Warning shown to player when trying to place a building without ground underneath.
Buildings.PipeObstructed,Rura jest zablokowana.,Warning that will be shown to player when Water Pump Pipe has zero lenght.
