ID,Text,Comment
Building.NaturalOverhang2x1.DisplayName,Natural Overhang 2x1,"This structure is a solid rock overhang. Numbers at the end denote size X by Y."
Building.NaturalOverhang3x1.DisplayName,Natural Overhang 3x1,"This structure is a solid rock overhang. Numbers at the end denote size X by Y."
Building.NaturalOverhang4x1.DisplayName,Natural Overhang 4x1,"This structure is a solid rock overhang. Numbers at the end denote size X by Y."
Building.Numbercruncher.Description,"A complicated machine that solves calculations without beavers operating it.","This machine is a primitive computer."
Building.Numbercruncher.DisplayName,Numbercruncher,"A machine that's a primitive computer. It generates science points by performing research."
Building.Numbercruncher.FlavorDescription,"Far superior to the now retired Digitchewer.","Suggests that beavers - just like hoomans - create new generations of ""computers"" and retire old ones."
Building.Observatory.Description,"By exploring the stars, beavers gain more knowledge about the world they live in.","A building where beavers look into the space using telescopes"
Building.Observatory.DisplayName,Observatory,"A building where beavers look into the space using telescopes"
Building.Observatory.FlavorDescription,"The logical next step after stargazing at the campfire.",
Building.OilPress.Description,Squeezes oil out of suitable plants.,Oil should be the same as in Building.OilPress.DisplayName
Building.OilPress.DisplayName,Oil Press,A building that's a giant press that squeezes out oil.
Building.OilPress.FlavorDescription,Curious kits use it to squash anything from cookies to pine cones.,"The process of squishing things with hydraulic press filmed in slo-mo is oddly fascinating, and makes for popular YT videos."
Building.Overhang.Description,A protruding platform which can act as a bridge or a foundation for other buildings.,
Building.Overhang.FlavorDescription,"""Oh, looks like we're building a stairway to the clouds. It makes me wonder..."" —Pina",
Building.Overhang2x1.DisplayName,Overhang 2x1,"An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y."
Building.Overhang3x1.DisplayName,Overhang 3x1,"An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y."
Building.Overhang4x1.DisplayName,Overhang 4x1,"An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y."
Building.Overhang5x1.DisplayName,Overhang 5x1,"An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y."
Building.Overhang6x1.DisplayName,Overhang 6x1,"An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y."
Building.PaperMill.Description,A mechanized paper factory.,Paper is a name of a good.
Building.PaperMill.DisplayName,Paper Mill,
Building.PaperMill.FlavorDescription,"What originated as a dried snack for scavengers, quickly found multiple other uses.",
Building.Path.Description,Buildings must be connected by paths.,
Building.Path.DisplayName,Path,
Building.Path.FlavorDescription,"""Country roads, take me home, to the lodge I belong."" —Popular beaver song","Adapted from ""Take Me Home, Country Roads"" by John Denver"
Building.PlankFence.Description,A decorative fence made out of planks.,
Building.PlankFence.DisplayName,Plank Fence,
Building.Platform.Description,A raised platform which can act as a bridge or a foundation for other buildings.,
Building.Platform.DisplayName,Platform,
Building.Platform.FlavorDescription,Impressive load carrying capacity of beaver platforms makes them masterpieces of engineering.,
Building.PoleBanner.Description,A tall customizable banner.,
Building.PoleBanner.DisplayName,Pole Banner,"Tall, hanging banner on a pole."
Building.PowerShaft.Description,Transfers power.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.DisplayName,Power Shaft,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.FlavorDescription,A grand invention made grander.,Flavor text for the Power Shaft building
Building.PowerWheel.Description,A beaver-operated backup source of power.,
Building.PowerWheel.DisplayName,Power Wheel,Meaning a wheel that produces power
Building.PowerWheel.FlavorDescription,Beavers quickly realized they could borrow some techniques from less advanced rodents.,This building looks like a hamster wheel.
Building.PrintingPress.Description,Processes paper-related goods.,"Paper should be the same as Good.Paper.DisplayName"
Building.PrintingPress.DisplayName,Printing Press,
Building.PrintingPress.FlavorDescription,"Usually, beavers consume each page right after reading, so good literature is always in demand.",
Building.Refinery.Description,"Produces various types of fuel for bots.","Bots should be the same as Bot.PluralDisplayName."
Building.Refinery.DisplayName,Refinery,"A building where old food is processed to make biofuel"
Building.Refinery.FlavorDescription,"Reduce, refine, recycle.","Adapted ""Reduce, reuse, recycle"" tagline."
Building.Relic.Description,Ancient technology that can be demolished for a burst of Science.,
Building.Relic.DisplayName,Relic,"Remains of a human structure/device that can be demolished to obtain a certain amount of the Science resource"
Building.ReservePile.DisplayName,Reserve Pile,
Building.ReserveTank.DisplayName,Reserve Tank,
Building.ReserveWarehouse.DisplayName,Reserve Warehouse,
Building.Roof.FlavorDescription,A fancier roof is often enough to fuel a friendly neighbourhood rivalry.,
Building.Roof1x1.DisplayName,Roof 1x1,Numbers at the end denote size X by Y
Building.Roof1x2.DisplayName,Roof 1x2,Numbers at the end denote size X by Y
Building.Roof2x2.DisplayName,Roof 2x2,Numbers at the end denote size X by Y
Building.Roof2x3.DisplayName,Roof 2x3,Numbers at the end denote size X by Y
Building.Roof3x2.DisplayName,Roof 3x2,Numbers at the end denote size X by Y
Building.RooftopTerrace.Description,A raised terrace where beavers can socialize and appreciate the view.,
Building.RooftopTerrace.DisplayName,Rooftop Terrace,
Building.RooftopTerrace.FlavorDescription,"A great place to talk the night away, and what a view!",
Building.Rowhouse.Description,"Practical, shared housing with a small footprint.",
Building.Rowhouse.DisplayName,Rowhouse,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row."
Building.Rowhouse.FlavorDescription,Better rows than burrows.,
Building.Ruins.Description,A limited supply of Scrap Metal.,Metal is a name of a good.
Building.Ruins.DisplayName,Ruins,
Building.Ruins.FlavorDescription,"Scattered throughout the land, decrepit human ruins provided beavers with the unimaginable - a good superior to wood.",
Building.Scarecrow.Description,A field decoration once meant to scare birds now brings delight to young and old alike.,
Building.Scarecrow.DisplayName,Scarecrow,
Building.Scarecrow.FlavorDescription,Outstanding in their field.,
Building.ScavengerFlag.Description,Scavengers collect scrap metal from Ruins.,Metal is a name of a good;Ruins are a building
Building.ScavengerFlag.DisplayName,Scavenger Flag,
Building.ScavengerFlag.FlavorDescription,"Bringing metal to traditionally wooden settlements, scavengers earn respect from some and disdain from others.",
Building.Scratcher.Description,A machine for scratching those hard-to-reach itches.,
Building.Scratcher.DisplayName,Scratcher,A rotating brush which beavers use to scratch their fur. For reference google videos of cow scratchers.
Building.Scratcher.FlavorDescription,"Even when relaxing, the Iron Teeth are itching to get back to work.","Itching meaning having an itch as well as an idiom for wanting to do something very much. If possible try to adapt the phrase to fit your language. Iron Teeth must be the same as Faction.IronTeeth.DisplayName."
Building.Shower.Description,"A refreshing blast of river water to wet one's fur.",
Building.Shower.DisplayName,Shower,A simple shower for beavers.
Building.Shower.FlavorDescription,"Makes conquering the wasteland easier to bear.",
Building.Shrub.DisplayName,Shrub,Must be different than 'Bush' which is a plant in the game
Building.Shrub.FlavorDescription,"To keep things practical, decorations should be both pretty and tasty.",
Building.Slope.DisplayName,Slope,
Building.Slope.FlavorDescription,"Whoever put it here, beavers are grateful.",
Building.Sluice.AboveContaminationToggle,Close above contamination: {0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.BelowContaminationToggle,Close below contamination: {0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.Contamination,Contamination: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.Sluice.Description,"A unidirectional, automated water discharge.",
Building.Sluice.DisplayName,Sluice,"Also known as a sluice gate. Different than Building.Floodgate.DisplayName."
Building.Sluice.DownstreamDepth,Downstream depth {0},{0} stands for chosen downstream depth maintained by the building.
Building.Sluice.FlavorDescription,"""Suli, did you forget to flush the badwater again?"" —Ma' Ngonel",Badwater has to be consistent with Good.Badwater.DisplayName
Building.Sluice.MaximumDepthToggle,Close above downstream depth: {0},Label of a toggle that enables automation based on the maximum downstream depth of water
Building.Sluice.Mode.Auto,Auto,Label of the toggle that sets the sluice to work in automatic mode
Building.Sluice.Mode.AutoClosed,Auto: Closed,Label for sluice working in automatic mode and is closed
Building.Sluice.Mode.AutoOpen,Auto: Open,Label for sluice working in automatic mode and is opened
Building.Sluice.Mode.Closed,Closed,Label of the toggle that sets the sluice to be always closed
Building.Sluice.Mode.Open,Open,Label of the toggle that sets the sluice to be always open
Building.Sluice.Synchronize,Synchronize with adjacent sluices,
Building.SmallIndustrialPile.DisplayName,Small Industrial Pile,
Building.SmallIndustrialPile.FlavorDescription,"""So, they slapped a roof on top and called it industrial. Classic."" —Pina",
Building.SmallPile.Description,Stores bulky goods.,
Building.SmallPile.DisplayName,Small Pile,
Building.SmallPile.FlavorDescription,No self-respecting individual dumps building materials on the ground.,
Building.SmallTank.Description,Stores liquids.,
Building.SmallTank.DisplayName,Small Tank,
Building.SmallTank.FlavorDescription,Learning how to save every drop of water helped beavers adapt to the harsh environment.,
Building.SmallWarehouse.Description,Stores goods.,
Building.SmallWarehouse.DisplayName,Small Warehouse,
Building.SmallWarehouse.FlavorDescription,"""No dynamite in my pantry, please and thank you."" —Ma 'Ngonel",
Building.Smelter.Description,Smelts scrap metal into metal blocks.,"Scrap metal should be the same as Good.ScrapMetal.DisplayName and metal blocks should be the same as Good.MetalBlock.DisplayName"
Building.Smelter.DisplayName,Smelter,"A facility that uses very high temperature to produce metal blocks from iron ore."
Building.Smelter.FlavorDescription,"The new beaver world is forged in sweat and smell of burnt fur.",
Building.SpiralStairs.DisplayName,Spiral Stairs,Name of a building that allows beavers to climb up and down in a spiral manner.
Building.SquareBanner.Description,A square customizable banner.,
Building.SquareBanner.DisplayName,Square Banner,"Short, standing banner in a square bracket."
Building.Stairs.DisplayName,Stairs,
Building.Stairs.FlavorDescription,"With the invention of stairs, beavers ascended to the next level.",
Building.StartingLocation.DisplayName,Starting Location,
Building.SteamEngine.Description,Burns fuel to create power.,
Building.SteamEngine.DisplayName,Steam Engine,
Building.SteamEngine.FlavorDescription,"As great as this invention is, it became a splinter in the side of beaver nations other than Iron Teeth.","Iron Teeth is one of the playable factions, with the Engine being one of their unique buildings."
Building.StreamGauge.Contamination,Contamination: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.StreamGauge.Current,"Current: {0} cms","Intensity of the water current, {0} stands for current speed in cubic metre per second"
Building.StreamGauge.Depth,Depth: {0},"Level of the water depth, {0} stands for this value in meters"
Building.StreamGauge.Description,"Measures the water depth, flow, and badwater contamination.",Badwater should be the same as Good.Badwater.DisplayName.
Building.StreamGauge.DisplayName,Stream Gauge,
Building.StreamGauge.FlavorDescription,"There is a tide in the affairs of beavers. Which, taken at the flood, leads on to fortune.","Adapted quote from Shakespeare's 'Julius Cesar'"
Building.StreamGauge.GreatestDepth,Greatest depth: {0},"Level of the greatest noted water depth, {0} stands for this value in meters"
Building.StreamGauge.Reset,Reset,
Building.SuspensionBridge.Description,Allows beavers to pass over gaps.,
Building.SuspensionBridge.FlavorDescription,Sturdier than it seems.,
Building.SuspensionBridge1x1.DisplayName,Suspension Bridge 1x1,Numbers at the end denote size X by Y
Building.SuspensionBridge2x1.DisplayName,Suspension Bridge 2x1,Numbers at the end denote size X by Y
Building.SuspensionBridge3x1.DisplayName,Suspension Bridge 3x1,Numbers at the end denote size X by Y
Building.SuspensionBridge4x1.DisplayName,Suspension Bridge 4x1,Numbers at the end denote size X by Y
Building.SuspensionBridge5x1.DisplayName,Suspension Bridge 5x1,Numbers at the end denote size X by Y
Building.SuspensionBridge6x1.DisplayName,Suspension Bridge 6x1,Numbers at the end denote size X by Y
Building.SwimmingPoll.FlavorDescription,"""That's a really good time but we should work on your tailstroke!"" —Pina","Backstroke is a swimming style, but beavers also have tails. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.SwimmingPool.Description,Cordoned lanes for providing a submerged full-body workout without interference.,
Building.SwimmingPool.DisplayName,Swimming pool,
Building.TappersShack.Description,"Employs tappers who gather sap and syrup from trees.",
Building.TappersShack.DisplayName,"Tapper's Shack","A shack where workers tap trees to gather sap and syrups, similar to sugar shacks in Canada."
Building.TappersShack.FlavorDescription,Kits are taught early that every droplet matters — be it water or resin.,
Building.TeethGrindstone.Description,"Sharpens chipped teeth.",Chipped teeth refers to Need.ChippedTeeth.CriticalDescription
Building.TeethGrindstone.DisplayName,Teeth Grindstone,A grindstone contraption for sharpening beaver teeth
Building.TeethGrindstone.FlavorDescription,"All part of the daily grind.","This building is used by beavers to clear the ""chipped teeth"" status. Chipped teeth refers to Need.ChippedTeeth.DisplayName."
Building.TerrainBlock.Description,"An artificial block of terrain. Construction order follows the arrows on top.",Block of terrain refers to Building.TerrainBlock.DisplayName.
Building.TerrainBlock.DisplayName,Terrain Block,"A 1x1x1 chunk of terrain"
Building.Thorns.Description,"An impenetrable obstacle that also blocks irrigation and contamination. It's difficult to demolish and can injure those who attempt it.",
Building.Thorns.DisplayName,Thorns,
Building.TributeToIngenuity.DisplayName,Tribute to Ingenuity,Name of a monument
Building.TributeToIngenuity.FlavorDescription,"""Of course it has a purpose. It impresses."" —Ol' Kazko","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.TripleDynamite.DisplayName,Triple Dynamite,Dynamite that makes 3 blocks deep hole
Building.TripleFloodgate.DisplayName,Triple Floodgate,
Building.TripleFloodgate.FlavorDescription,Any taller and water becomes too heavy to hold back.,
Building.TripleLodge.Description,Houses a lot of beavers.,Houses thrice the amounts of beavers as normal lodge
Building.TripleLodge.DisplayName,Triple Lodge,
Building.TripleLodge.FlavorDescription,"""Go forth and multiply"" is an adage Folktails take seriously.","Go Forth and multiply is a biblical quote."
Building.TriplePlatform.DisplayName,Triple Platform,Triple as triple the height of a normal platform
Building.TriplePlatform.FlavorDescription,Gnawing on poles is strictly prohibited!,
Building.Tubeway.Description,"A fast, if cramped, means of beaver transportation.",
Building.Tubeway.DisplayName,Tubeway,"Tubeways are used as a network of large pipes for faster transportation around the map. Departure and arrival  happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.Tubeway.FlavorDescription,"Two beavers colliding headfirst is cited as a source of some of the wackiest Iron Teeth inventions.","Hitting your head can be a source of crazy ideas in cartoons. Iron Teeth should be the same as Faction.IronTeeth.DisplayName"
Building.TubewayStation.Description,A Tubeway network entrance and exit.,
Building.TubewayStation.DisplayName,Tubeway Station,"Beavers use it to enter Building.Tubeway.DisplayName, so they should be named similarly."
Building.TubewayStation.FlavorDescription,"Claustrophobic beavers are advised to choose a path instead.","Tubeways are very tight corridors, so they wouldn't be accessible for beavers scared of such places."
Building.Tunnel.Description,"Tunnels through terrain, replacing it with a Platform. Use the layer tool to see under terrain or structures.","Platform is a building, same as Building.Platform.DisplayName"
Building.Tunnel.DisplayName,Tunnel,Tunnel is a type of building that - when built - removes a tile of terrain and creates an underground tunnel
Building.UndergroundPile.DisplayName,Underground Pile,"The underground version of a pile, for reference check Building.SmallPile.DisplayName or Building.LargePile.DisplayName"
Building.UndergroundPile.FlavorDescription,All the storage space is worth the flight of stairs.,
Building.UndergroundRuins.Description,"Buried ruins full of metal scraps to be mined.",
Building.UndergroundRuins.DisplayName,Underground Ruins,"Buried ruins on top of which an extracting facility - a mine - can be placed."
Building.UndergroundRuins.FlavorDescription,"Whatever hoomans were doing down there, it sure required lots of metal.",
Building.UnstableCore.Description,An old device that will inevitably explode.,
Building.UnstableCore.DisplayName,Unstable Core,"An object that can be placed in map editor that explodes after a set time. Name shouldn't suggest strictly military use or radioactive effect."
Building.VerticalPowerShaft.Description,Transfers power. Connects upward.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.DisplayName,Vertical Power Shaft,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.FlavorDescription,Helps when power consumption goes up.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalTubeway.Description,"A fast, if cramped, means of beaver transportation. Connects upward.",The first sentence must be the same as Building.Tubeway.Description
Building.VerticalTubeway.DisplayName,Vertical Tubeway,"An expanded version of the Building.Tubeway.DisplayName with a solid platform on top of it, that allows other Tubes or structures to be placed on top of it. Tubes are used as a network of large pipes for faster transportation around the map. Departure and arrival happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.VerticalTubeway.FlavorDescription,"Go up, up, down, down, left, right, left, right, back, ahead. Hm, you're right where you started.",Konami Code reference
Building.WaterPump.Description,Pumps and filters water for beavers to drink. Badwater contamination slows down its pumping speed.,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.WaterPump.DisplayName,Water Pump,
Building.WaterPump.FlavorDescription,A gulp of fresh water gets you pumped.,"""Pumped"" pun, feel free to adapt."
Building.WaterSeep.Description,A source of water with limited pressure.,
Building.WaterSeep.DisplayName,Water Seep,"A building that allows water to seep through, creating a natural water source."
Building.WaterSource.DisplayName,Water Source,
Building.WaterSource.FlavorDescription,"""May your river always flow."" —Beaver greeting",
Building.WaterWheel.Description,"Produces power, should be placed in flowing water along a river bank.",Power is not an electrical but mechanical/kinetic energy.
Building.WaterWheel.DisplayName,Water Wheel,
Building.WaterWheel.FlavorDescription,Ol' Kazko's opus magnum.,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Weathervane.Description,"A small vane that indicates wind direction and strength.",
Building.Weathervane.DisplayName,Weathervane,A decoration that turns towards the wind
Building.Weathervane.FlavorDescription,"""If I am right, this thing could fly if fixed to an engine and a pair of wings."" —Pina","Referencing the Wright brothers and their first-ever aircraft. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.Weathervane.WindStrength,"Wind strength: {0}%","This tells how strong the wind is in percent between 0 and 100"
Building.WindTunnel.Description,A machine capable of lifting beavers off the ground for extreme experiences.,
Building.WindTunnel.DisplayName,Wind Tunnel,
Building.WindTunnel.FlavorDescription,"""I believe I can fly. I just need to work out the escape velocity."" —Ol' Kazko","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.WindTurbine.Description,Generates power proportional to wind speed.,
Building.WindTurbine.DisplayName,Wind Turbine,
Building.WindTurbine.FlavorDescription,"""All we are is sawdust in the wind!"" —Folktails song","Reference to ""Dust in the Wind"" by Kansas."
Building.WoodFence.Description,A decorative fence made from logs.,
Building.WoodFence.DisplayName,Wood Fence,
Building.WoodFence.FlavorDescription,It's like a dam but for beavers.,
Building.WoodWorkshop.Description,"Strengthens planks by infusing them with resin.","It produces treated / impregnated planks. The resin used is a pine resin."
Building.WoodWorkshop.DisplayName,Wood Workshop,"It produces treated / impregnated planks. Do NOT use the same term as lumber mill."
Building.WoodWorkshop.FlavorDescription,"Why are treated planks so strong? Because resins.","'Because resins' sounds like 'Because reasons', wordplay on an older meme."
Building.ZiplineBeam.Description,A horizontal beam bearing zipline cables between stations.,
Building.ZiplineBeam.DisplayName,Zipline Beam,"A horizontal pole with an anchor point at its end that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplineBeam.FlavorDescription,We must construct additional beams. —Pina,"Reference to the Starcraft warning ""We must construct additional pylons"", but a subversion of expectations since it's not on the pylon building."
Building.ZiplinePylon.Description,A tower bearing zipline cables between stations.,
Building.ZiplinePylon.DisplayName,Zipline Pylon,"A high pole that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplinePylon.FlavorDescription,"It's common courtesy to smack each other's tail when passing another beaver.",Beaver version of a high five
Building.ZiplineStation.Description,A quick and thrilling mode of travel.,
Building.ZiplineStation.DisplayName,Zipline Station,"A station used for boarding zipline networks. They can be extended further using Building.ZiplinePylon.DisplayName, so they should be named similarly."
Building.ZiplineStation.FlavorDescription,"""To ride, your tail must be this long."" —Sign at the entrance","Reference to signs placed at amusement parks in front of the rides, but requiring tail length instead of height."
BuildingTools.CantUnlock,"Can't unlock {0}, not enough Science Points.",{0} stands for Building.DisplayName {1} stands for amount. Prompt when player doesn't have enough science points to unlock a building.
BuildingTools.DistrictsInConflict,Districts must be separated by a District Crossing.,A warning when a player tries to connect two districts without separating them with a District Crossing. District Crossing should be the same as Building.DistrictCrossing.DisplayName
BuildingTools.UnlockLabel,Unlock:,"Label of the button that unlocks the building, please keep short."
BuildingTools.UnlockPrompt,Are you sure you want to unlock {0}? It costs {1} Science Points.,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player presses to unlock a building.
Buildings.AboveGround,<YellowHighlight>Above-ground:</YellowHighlight> Must be placed atop other buildings.,
Buildings.BadwaterAccess,<YellowHighlight>Badwater-dependent:</YellowHighlight> Requires access to badwater.,
Buildings.BottomConstraint,This cannot be built at the bottom of the map.,An alert for when someone tries to build at the lowest layer of the map.
Buildings.ContinuousTerrainConstraint,"Requires continuous terrain down to the bottom of the map.",Warning when trying to place an object (that requires it) on a terrain with gaps
Buildings.DeletePrompt,Are you sure you want to demolish selected building? You won't be able to undo it.,
Buildings.EntranceBlocked,"Entrance blocked.","A notification for when a building entrance is blocked, keep it short"
Buildings.GroundOnly,<YellowHighlight>Ground-only:</YellowHighlight> Must be built on the ground.,
Buildings.InfiniteDepth,"infinite.",Used as an infinite depth description in Buildings.UndergroundDepth key. Please keep the dot if it's used in other similar keys e.g. Buildings.TopConstraint
Buildings.InvalidTerrainLevel,This cannot be built at the bottom of the map.,An alert for when someone tries to build at the lowest layer of the map.
Buildings.MissingGroundBelow,Missing ground below.,Warning shown to player when trying to place a building without ground underneath.
Buildings.PipeObstructed,Pipe obstructed.,Warning that will be shown to player when Water Pump Pipe has zero lenght.
Buildings.PreviewFlooded,Building flooded.,Warning that will be shown to player when they try to build a building i a flooded area.
Buildings.Solid,<YellowHighlight>Solid:</YellowHighlight> Other buildings can be built on its top.,Solid or Stackable — something that tells the player that you can build on top of it
Buildings.TopConstraint,This cannot be built at that height.,An alert for when someone tries to build forbidden buildings at the max terrain level of the map.
Buildings.UndergroundDepth,<YellowHighlight>Underground depth:</YellowHighlight> {0}, Denotes a building that is built underground. The number tells how many blocks underground it occupies.
Buildings.UnsuitableBuildingAbove,"Cannot place {0} on {1}","Shown when the player tries to place a building on top of another (invalid) building, {0} and {1} stand for buildings DisplayName."
Buildings.UnsuitableBuildingBelow,This building needs to be built on top of {0},{0} stands for another buildings DisplayName. This is a warning shown to the user during building placing.
Buildings.WaterAccess,<YellowHighlight>Water-dependent:</YellowHighlight> Requires access to water.,
Buildings.Wonder,<YellowHighlight>Wonder:</YellowHighlight> The pinnacle of beaver engineering.,"Wonder is a keyword. Shown after selecting a wonder type building."
Camera.StateSaved,Camera state saved,"Notification on top of the window when camera state(location, rotation) is saved by player."
CancelPlantingTool.Description,Use it to unmark planting areas.,Description of a tool that removes fields.
CancelPlantingTool.Title,Clear planting area,Tool that removes fields so the beavers won't plant there.
Carrying.Carry,Carrying: {0} ({1} of {2} kg),{0} stands for Good.DisplayName {1} stands for carried good weight {2} stands for beaver lifting capacity. Tells player what the beaver is carrying and how much it weighs in comparison to the beaver's strength
Carrying.Nothing,nothing,When beaver is carrying nothing.
Condition.DisplayName,Condition,"Bot equivalent of wellbeing (how good they are taken care of, how good their mechanical condition is)"
Console.CloseButton,Close,Label of the button that closes the console
Console.Collapse,▲ Collapse,Label of the button that collapses the console vertically. Please keep the arrow.
Console.Expand,▼ Expand,Label of the button that expands the console vertically. Please keep the arrow.
Console.OpenFolderButton,Open logs folder,Label of the button that opens the folder with logs
ConstructionSites.DisplayName,Construction site,
ConstructionSites.Info.WaitingForMaterials,(waiting for materials),Awaiting new materials to build
ConstructionSites.Priority,Construction priority,
ConstructionSites.PriorityTitle,Construction priority:,Setting a priority for construction work on a construction site
ConstructionSites.Progress,Progress: {0}%,{0} stands for percentage of construction progress
Core.BrowseFolder,Browse folder ►,Opens file browser to either save folder or map folder. Please keep the arrow.
Core.Cancel,Cancel,A button please keep short
Core.EmptyList,"There's nothing here, yet.",A text shown in a list that does not contain any elements.
Core.GameTip,"Tip: If a building is marked as <YellowHighlight>Solid</YellowHighlight>, such as a Lodge or a Warehouse, you can build other structures on its roof.",Tip that shows up while the game is loading. Solid is a keyword.
Core.GoodNameAndAmount,{0} ({1}),"Used for example in building material costs, {0} stands for good name, {1} stands for amount"
Core.GoodNameAndAmountPerHour,{0} ({1} per hour),"Used for example in building good usage, {0} stands for good name, {1} stands for amount"
Core.Load,Load,A button please keep short
Core.Loading,LOADING,Used in loading screen during loading
Core.NavigationBack,Back,Used in forms to navigate to the previous step.
Core.NavigationNext,Next,Used in forms to navigate to the next step.
Core.No,No,A button please keep short
Core.OK,OK,A button please keep short
Core.Overwrite,Overwrite,A button shown in prompts with confirmation that a file will be overwritten
Core.Save,Save,A button please keep short
Core.SaveAs,Save as...,A button please keep short
Core.Start,Start,A button please keep short
Core.Status,Status:,"Indication in interface about status of some property. For example 'Status: Enabled'"
Core.Yes,Yes,
CrashScreen.CommentPlaceholder,"(Optional) Comment for our team","Shown in a crash screen text field where players can optionally enter a comment that will help track down the bug"
CrashScreen.EmailPlaceholder,"(Optional) E-mail address in case we need to contact you","Shown in a crash screen text field where players can optionally enter their email"
CrashScreen.HowToFindReport,You can see what data will be included in the report here:,
CrashScreen.HowToFindReportShort,You can find an error report here:,
CrashScreen.Introduction,That was unexpected. The blame is on us but you can help us fix the problem by sending a crash report.,
CrashScreen.ManualInstructions,"Alternatively, you can send the report manually:",
CrashScreen.ModdedInstructions,"Instructions on how to remove mods can be found here:",
CrashScreen.ModdedIntroduction,"It appears that you are running a modded version of the game which is a likely cause of the crash.",
CrashScreen.PrivacyPolicyAccept,I accept the,Next to a checkbox and followed by CrashScreen.PrivacyPolicyLink
CrashScreen.PrivacyPolicyLink,Privacy Policy,Preceded by a checkbox and CrashScreen.PrivacyPolicyToggle
CrashScreen.SendFail,"Sending failed, click to retry",
CrashScreen.SendReport,Send error report to the Timberborn team,
CrashScreen.SendSuccess,"We received your report, thank you!",
CrashScreen.Sending,Sending...,
CrashScreen.Title,Uh oh... a bug :'(,
Decals.Browse,Browse,Label of a button that opens a file explorer with a folder with custom patterns. Please keep short.
Decals.Flip,Flip pattern,Label on a button to flip (mirror) the pattern in the decal panel building
Decals.Refresh,Refresh,Label of a button that refreshes/reloads custom patterns from disk. Please keep short.
Decals.UserPatterns,Custom patterns,Header of the panel that allows managing custom user patterns (loading custom images). Please keep short.
DeletionBlocker.ObjectAtop,"There is a structure on top.",Shown when the player tries to delete a structure that has another structure on top.
DeletionBlocker.Prefix,"Can't be deleted.",Tooltip prefix for the delete button when the object cannot be deleted.
DeletionBlocker.Stockpile.NotEmpty,There are some goods remaining inside.,"Warning shown to player when trying to delete a stockpile that still has some goods inside."
DeletionBlocker.TerrainPhysics,"Building supports the terrain.",Building can't be deleted when it has the terrain on top of it and it last valid support for the terrain
DeletionTool.Description.Buildings,"Use this tool to demolish buildings. A portion of the construction materials and all stored goods will form a recoverable rubble.","Rubble should be the same as RecoveredGoodStack.DisplayName, ""Stored goods"" could be translated similar to Building.SmallWarehouse.Description"
DeletionTool.Description.Objects,Use this tool to delete objects.,
DeletionTool.Description.RecoveredGoodStack,"Use this tool to delete rubble. Goods stored in the rubble will be lost.",Rubble should be the same as RecoveredGoodStack.DisplayName
DeletionTool.Prompt.Buildings,Are you sure you want to demolish selected buildings? You won't be able to undo it.,
DeletionTool.Prompt.Objects,Are you sure you want to destroy selected objects? You won't be able to undo it.,
DeletionTool.Title.Buildings,Demolish buildings,
DeletionTool.Title.Objects,Delete objects,
