ID,Text,Comment
Building.FoodFactory.FlavorDescription,"Bundan önce, iş sırasında bir şeyler atıştırmak genelde yapılara zarar veriyordu.",A hungry beaver may take a bite of a [wooden] construction it's working on.
Building.Forester.Description,Ağaçlar ve çalılar eker.,
Building.Forester.DisplayName,Ormancı Binası,A building with a worker that plants trees and bushes
Building.Forester.FlavorDescription,"Cesur ve güzel ormancılar, kunduz toplumunun kalbidir.","Forresters are a family of central characters in ""Bold and Beautiful"", an extremely long-running American soap opera. Feel free to adapt this flavor, do not translate that literally."
Building.FountainOfJoy.DisplayName,Neşe Çeşmesi,A large water fountain with statues on top.
Building.FountainOfJoy.FlavorDescription,Seni mutlu eden hiçbir şey boşuna değildir.,Water is a very preciuos resource in Timberborn - fountains could be seen as a waste.
Building.Gate.Description,Talep üzerine bir yolun bağlantısını keser.,Path needs to be consistent with Building.Path.DisplayName
Building.Gate.DisplayName,Kapı,Building which can be opened and closed to allow or block passage through a path.
Building.GathererFlag.Description,Yabani bitkilerden mal toplar.,
Building.GathererFlag.DisplayName,Toplayıcı Bayrağı,Flag' could also be a Post or something similar as long as it is consistent with other Flags and different from Haulers Post
Building.GathererFlag.FlavorDescription,"Yemişleri sepete koyan kunduzlar, yanlışlıkla lezzetli bir tatlı keşfettiler.",
Building.GearWorkshop.Description,Tahtalardan dişli üretir.,Gears and Planks are goods; keep consistent.
Building.GearWorkshop.DisplayName,Dişli Atölyesi,Gear is a good
Building.GearWorkshop.FlavorDescription,"“Ahşap diş, bizim işimiz!” sözü İhtiyar Kazko'nun hızlı sanayileşmeyi teşvik ederken kullandığı bir slogandı.","Metal Gear Solid is a famous Japanese video game series. Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.GeothermalEngine.Description,Jeotermal Alandan faydalanarak enerji üreten büyük bir türbin.,
Building.GeothermalEngine.DisplayName,Jeotermal Motor,
Building.GeothermalEngine.FlavorDescription,İnsansız olmasının sebebi muhtemelen kokusu.,
Building.GeothermalField.Description,Doğru yapı ile faydalanılabilen sürekli ve bedelsiz bir enerji kaynağı.,
Building.GeothermalField.DisplayName,Jeotermal Alan,
Building.GeothermalField.FlavorDescription,Sarı olduğunda yeşil enerji midir?,
Building.GravityBattery.Description,Enerji fazlasını depolar ve şebekesinin enerjisi yetersiz kaldığında depoladıklarını geri verir. Ne kadar yüksek inşa edilirse o kadar fazla enerji depolayabilir.,
Building.GravityBattery.DisplayName,Yer Çekimi Aküsü,"A battery in the form of a crane, that stores power by raising a heavy weight above the ground."
Building.GravityBattery.FlavorDescription,Kendi fizik kurallarını koyduğunda işte bunu yapabilirsin.,Gravity batteries in the real world do not make sense from the physics standpoint.
Building.GreaseFactory.Description,Bot makinelerinin daha sorunsuz çalışması için makine yağı üreten bir fabrika.,Bots should be the same as in Bot.TemplateName. Grease should be the same as Good.Grease.DisplayName.
Building.GreaseFactory.DisplayName,Yağ Fabrikası,Grease should be the same as Good.Grease.DisplayName.
Building.GreaseFactory.FlavorDescription,"""Bir bot sistematik de olur, hidromatik de... Neden yağlanamasın ki?"" —İhtiyar Kazko","Reference to the song ""Greased Lightning"" from the movie ""Grease"" (1978). Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Grill.Description,Sebzeleri kızartır.,
Building.Grill.DisplayName,Izgaracı,A place that grills
Building.Grill.FlavorDescription,"“Püre yap, haşla, yapışmaz tavada kızart!” -Ngonel Nine imzalı “Patates Yemenin 500 Yolu”","Adapted quote from Lord of the Rings paired with a nod to an infamous Soviet-era cookbook ""500 potato dishes"". Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.Gristmill.Description,Kökleri ve tohumları öğüterek un hâline getirir.,"Plant matter meaning different parts of plants, such as roots or flowers."
Building.Gristmill.DisplayName,Buğday Değirmeni,
Building.Gristmill.FlavorDescription,"Daha rafine zevkler, daha rafine yiyeceklere önayak olur.",
Building.HallOfAbundance.DisplayName,Bolluk Salonu,"A big, covered intersection resembling a hall, decorated with plants to match Folktails identity of wishing for abundance of nature"
Building.Hammock.Description,"Rahatlamaya yarayan, sallanan bir oturak.",
Building.Hammock.DisplayName,Hamak,A free-standing hammock that beavers can rest in.
Building.Hammock.FlavorDescription,"Önceden ağaçlara bağlıydılar, ta ki bir sürü ağaç kesme kazası yaşanana kadar.",
Building.HaulingPost.Description,"Nakliyeciler, bir bölgedeki işçilere mal taşımalarında yardımcı olarak verimliliklerini büyük ölçüde artırır.",
Building.HaulingPost.DisplayName,Nakliye Merkezi,Keep different from Flag buildings since the building is of a different category than flags.
Building.HaulingPost.FlavorDescription,"Dikkat et de bir nakliyecinin kuyruğuna basma, onlar kunduzların en kaslıları.",
Building.Hedge.Description,Dekoratif bir çalı çit.,
Building.Hedge.DisplayName,Çalı Çit,
Building.Hedge.FlavorDescription,Labirent kunduzları durdurur mu hiç? Bir ısırığa bakar.,
Building.Herbalist.Description,Hasta kunduzları iyileştiren bir ilaç üretir.,Antidote should be the same as Good.Antidote. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.Herbalist.DisplayName,Şifacı,A building that serves as an antidote factory. It doesn't heal beavers inside.
Building.Herbalist.FlavorDescription,Kaynatma aparatı yalnızca tıbbi amaçlar için kullanılır.,This building kind of resembles an alcohol brewery.
Building.HttpAdapter.Description,"Giriş sinyalini bir API uç noktasına ve web kancası çağrılarına dönüştürür, artık bütün bunlar ne demekse...",
Building.HttpAdapter.DisplayName,HTTP Adaptörü,A building that makes HTTP calls.
Building.HttpAdapter.Method,Yöntem,A label for a dropdown for selecting between HTTP request methods: GET vs POST.
Building.HttpAdapter.Status,Durum: {0},
Building.HttpAdapter.Status.Error,Hata,
Building.HttpAdapter.Status.OK,Tamam,
Building.HttpAdapter.Url,URL,
Building.HttpAdapter.WebhookWhenSwitchedOff,Kapalıyken çağır,This is followed by a URL field which is called when the object is switched off.
Building.HttpAdapter.WebhookWhenSwitchedOn,Açıkken çağır,This is followed by a URL field which is called when the object is switched on.
Building.HttpLever.Description,API tarafından kontrol edilen bir şalter. İnsanlar sağda solda bunlardan bir sürü bırakmış.,This is the description of a buildings which is called 'HTTP Server' and the first sentence is about humans who left a lot of servers lying around.
Building.HttpLever.DisplayName,HTTP Şalteri,A lever which can be controlled by API. It is an upgraded version of the normal Lever (Building.Lever.DisplayName) so the names should correspond to each other.
Building.HttpLever.SwitchOffUrl,URL'yi kapat,An API URL which switches off this object.
Building.HttpLever.SwitchOnUrl,URL'yi aç,An API URL which switches on this object.
Building.HydroponicGarden.Description,Açık hava tarımına uygun olmayan bitkiler yetiştirir.,
Building.HydroponicGarden.DisplayName,Topraksız Bahçe,An artificial garden that's used to cultivate special plants.
Building.HydroponicGarden.FlavorDescription,"Bu fikir, mantarlar ile kaplanmış nemli insancık kalıntılarının keşfedilmesi ile ortaya çıktı.","Referencing Timberborn's post-apo theme, but also a little bit of The Last of Us."
Building.ImpermeableFloor.Description,Su geçirmeyen bir zemin paneli.,
Building.ImpermeableFloor.DisplayName,Su Geçirmez Zemin,"It's a metal floor tile that doesn't let any water through, hence Impermeable."
Building.ImpermeableFloor.FlavorDescription,Her şey bir kunduzun sızdıran bir çatının sesinden bıkmasıyla başladı.,
Building.ImpermeablePowerShaft.Description,Enerji aktarır. Suyu engeller.,
Building.ImpermeablePowerShaft.DisplayName,Su Geçirmez Enerji Mili,Must be consistent with Building.PowerShaft.DisplayName. An axle which transfers power embedded in a block of wood which keeps it watertight.
Building.Indicator.Description,Uyarma niteliklerine sahip bir sinyal lambası.,An API URL which switches on this object.
Building.Indicator.DisplayName,Sinyal Lambası,"An building which is an indicator light - when it receives a signal it lights up and optionally raises an alarm. Alternative names: Alarm, Annunciator, Signal, Beacon."
Building.Indicator.JournalEntryWhenSwitchedOn,Açıkken günlük girişi ekle,A label for a toggle which makes this indicator add a journal entry when its input signal is switched on.
Building.Indicator.ReplicateInputColor,Giriş rengini kopyala,A label for a toggle which makes this indicator set its color to its input signal color.
Building.Indicator.WarningWhenSwitchedOn,Açıkken uyarı göster,A label for a toggle which makes this indicator show a warning in GUI.
Building.IndustrialLumberMill.Description,Odunlardan tahta üretir. Yenilikçi tasarımı ile aynı alana daha fazla işçi sığdırır.,"Planks should be the same as Good.Plank.DisplayName, Logs should be the same as Good.Log.DisplayName"
Building.IndustrialLumberMill.DisplayName,Endüstriyel Kereste Fabrikası,Lumber Mill should be the same as in Building.LumberMill.DisplayName
Building.IndustrialLumberMill.FlavorDescription,"Bir testerenin nesi var, iki testerenin sesi var.","Referencing the ""two beavers are better than one"" song, plus the IT lumbermill has two saws rather than one that's in the FT version."
Building.Inventor.DisplayName,Mucit Evi,
Building.Inventor.FlavorDescription,"İhtiyar Kazko efsanesinden esinlenen kunduz mucitler, kereste teknolojisini geliştirmek için her zaman heveslidir.","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.IrrigationBarrier.Description,Toprak sulamasını durdurur ve kirliliğin yer altına yayılmasını engeller.,Name of the building that stops spreading soil contamination that's placed on the ground and is presented as square with objects sticking out of the ground.
Building.IrrigationBarrier.DisplayName,Sulama Bariyeri,Name of the building that stops spreading soil irrigation (both moisture and contamination) that's placed on the ground and is presented as square with objects sticking out of the ground. Barrier should be the same between Building.IrrigationBarrier.DisplayName and Building.ContaminationBarrier.DisplayName.
Building.IrrigationBarrier.FlavorDescription,"Demir Dişler, çöl hayatını her açıdan kontrol etmeyi sever.",Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.LaborerMonument.DisplayName,İşçi Anıtı,Name of a monument
Building.LaborerMonument.FlavorDescription,"El işçiliği yerini sanayileşmeye bıraktıktan sonra bile, Demir Dişlerin çalışma ahlakı değişmedi.",
Building.Lantern.Description,Dekoratif bir lamba.,
Building.Lantern.DisplayName,Fener,
Building.Lantern.FlavorDescription,"Doğaları gereği gececi olan günümüz kunduzları, hava karardığında biraz tedirgin olurlar.",
Building.LargeBarrack.DisplayName,Büyük Baraka,Barracks are cramped homes for beavers. Not related to soldiers. A bigger variant of Building.Barrack.
Building.LargeBarrack.FlavorDescription,"""Mahremiyet"" de neymiş?",Barracks are very cramped so there isn't much private space.
Building.LargeIndustrialPile.DisplayName,Büyük Endüstriyel Yığın,
Building.LargeIndustrialPile.FlavorDescription,Bir yığından daha iyi ne olabilir? Bir yığın yığını.,"The building is an improved, stackable variant of Building.LargePile"
Building.LargePile.DisplayName,Büyük Yığın,
Building.LargePile.FlavorDescription,Ne yazık ki kimse giren çıkan odunun hesabını tutmuyor.,"""Log"" pun — feel free to adapt."
Building.LargePowerWheel.Description,"Birden fazla işçi çalıştırmak üzere yeniden tasarlanmış, kunduzlar tarafından çalıştırılan bir enerji kaynağı.",
Building.LargePowerWheel.DisplayName,Büyük Enerji Çarkı,
Building.LargePowerWheel.FlavorDescription,"Demir Diş, kendi atlıkarıncalarını istedi.",Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.LargeRelic.FlavorDescription,"""Bazı insancıklar o kadar büyükmüş ki bunlardan yiyormuş."" —Suli","Large relic is a ruined radar dish, looks like a bowl. Suli is a younger beaver that likes to play tricks on their fellow beavers and isn't related to any faction in particular. Translated name shouldn't suggest a gender if possible."
Building.LargeRowhouse.DisplayName,Büyük Sıra Ev,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row. Building.Rowhouse"
Building.LargeRowhouse.FlavorDescription,Demir Dişler yüksek bir bina kompleksi geliştirdi.,Referencing 'complex' meaning a group of buildings as well as a psychological behaviour.
Building.LargeTank.DisplayName,Büyük Tank,
Building.LargeTank.FlavorDescription,"Yüzme havuzu olarak kullanmaya çalışan yavrulara rağmen, bu tank aslında endüstriyel amaçlar için inşa edildi.",
Building.LargeWarehouse.DisplayName,Büyük Depo,
Building.LargeWarehouse.FlavorDescription,İçeride o kadar çok mal var ki kuyruk sallayacak yer yok.,"""No room to swing a cat"" is an English idiom, feel free to adapt."
Building.LargeWaterPump.Description,"Kunduzlar için yüksek miktarda içme suyu pompalar ve filtreler. Bulantı kirliliği, pompalama hızını düşürür.",Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.LargeWaterPump.DisplayName,Büyük Su Pompası,A large variant of the normal water pump. Pump should be the same as in Building.WaterPump.DisplayName.
Building.LargeWaterPump.FlavorDescription,"""Su deposu sayesinde her gün su içebiliriz."" —""Kunduz Körfezi Kıyıları""","""The Shores of Beaver Bay"" is a song composed by the Timberborn community."
Building.LargeWaterWheel.Description,Daha büyük ve daha verimli bir su değirmeni. Yandan destekli.,
Building.LargeWaterWheel.DisplayName,Büyük Su Değirmeni,A water wheel that's bigger than other versions.
Building.LargeWaterWheel.FlavorDescription,"""Daha büyük bir değirmene ihtiyacın olacak."" —İhtiyar Kazko","Reference to a famous one-liner from ""Jaws"" (""you're gonna need a bigger boat"")"
Building.LargeWindTurbine.Description,Rüzgâr hızıyla orantılı şekilde daha çok enerji üretir.,
Building.LargeWindTurbine.DisplayName,Büyük Rüzgâr Türbini,Advanced wind turbine that can rotate.
Building.LargeWindTurbine.FlavorDescription,En iyi rüzgâr kuyruk rüzgârıdır.,"Tailwind being a wind blowing from behind, a pun since beavers have tails."
Building.Levee.Description,Suyu tamamen engeller.,
Building.Levee.DisplayName,Set,Different to a Dam
Building.Levee.FlavorDescription,"Nesiller boyu kunduz su mühendisleri tarafından dengelenmiş, güçlendirilmiş ve kusursuzca şekillendirilmiş bu yapı ""sadece basit bir tahta parçası"" değildir.",
Building.Lever.Description,El ile kontrol edilen bir sinyal yollar. Bir yerleşimi otomatikleştirmek için harika bir ilk adım.,
Building.Lever.DisplayName,Şalter,A lever as that can be moved up or down to activate something. An alternative name would be 'Switch'.
Building.Lever.SpringReturn,İrca yayı,"Keep short. Checkbox label - when a lever is in spring-return mode, it means that after switching on, it momentarily switches off."
Building.Lever.SwitchOff,Kapat,Button label.
Building.Lever.SwitchOn,Aç,Button label.
Building.Lido.Description,Bir nehir kenarında dinlenmek için kusursuz bir yer.,
Building.Lido.DisplayName,Açık Havuz,Lido as in a swimming pool. Built on a river bank and used to relax. Includes a swimming area and a small land area with a few lawn chairs.
Building.Lido.FlavorDescription,"Yavrularının ilk kez yüzmesini kutlamak isteyen kunduzlar, burada havuz partisi düzenler.",Kits are young beavers.
Building.Lodge.Description,Geceyi geçirmek için bir yer.,
Building.Lodge.DisplayName,Barınak,Type of housing; named after the beaver lodges
Building.Lodge.FlavorDescription,"""Bizim zamanımızda barınaklar sadece barınaktı. Artık öyle midir bilemiyorum."" —Ngonel Nine",
Building.LumberMill.Description,Kütüklerden Tahta üretir.,Planks and Logs are resources so this needs to be consistent with their name
Building.LumberMill.DisplayName,Kereste Fabrikası,
Building.LumberMill.FlavorDescription,"İhtiyar Kazko'nun teşvik ettiği makineli odun işleme yöntemi, bazı yaşlı kunduzların diş göstermesine sebep oldu.","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.LumberjackFlag.Description,Ağaçları kesen bir oduncu istihdam eder.,
Building.LumberjackFlag.DisplayName,Oduncu Bayrağı,Flag' could also be a Post or something similar as long as it is consistent with other Flags and different from Haulers Post
Building.LumberjackFlag.FlavorDescription,"""İşte geliyor oduncular, gece uyur gündüz çalışırlar!"" —Meşhur bir kunduz şarkısı","Adapted from Monthy Python's ""Lumberjack Song"""
Building.Massager.Description,Çok da gevşetici olmayan bir masaj yapar.,
Building.Massager.DisplayName,Masaj Aleti,A mechanical massaging device.
Building.MechanicalPump.Description,"Bir taraftan su veya bulantı pompalar, diğer taraftan da pompaladığını tahliye eder.",Badwater should be the same as Good.Badwater.DisplayName.
Building.MechanicalPump.DisplayName,Mekanik Pompa,A mechanically powered water pump.
Building.MechanicalPump.FlavorDescription,Su kaçırmaz.,Running water meaning water that is moving.
Building.MedicalBed.Description,Yaralı kunduzlar dinlenmek ve iyileşmek için burada yatar., 
Building.MedicalBed.DisplayName,Hasta Yatağı,A place where injured beavers come to lie down and rest
Building.MedicalBed.FlavorDescription,"""Alt tarafı bir sıyrık. Artık işimin başına dönebilir miyim?"" —Pina",Monty Python reference.
Building.MediumRelic.FlavorDescription,"""Bazen bunların gökyüzünden düştüğünü görebilirsin."" —Ngonel Nine","Medium Relic is a crashed satellite. Ma' Ngonel is an almost legendary figure - a beaver grandma, known for her stern hand, cooking skills and respect among both kits and adult beavers. Her name is an inside joke, as our community constantly demands an addition of catapults, mangonels etc."
Building.MediumTank.DisplayName,Orta Boy Tank,
Building.MediumTank.FlavorDescription,Büyük Kuraklık sonrasında kunduzlar etrafta hep birkaç tank bulundurmayı bir kural hâline getirdiler.,The Great Drought should remain capitalized to indicate it's a name of an event.
Building.MediumWarehouse.DisplayName,Orta Boy Depo,
Building.MediumWarehouse.FlavorDescription,Kıyamet sonrası bir dünyanın tehlikelerine karşı hayatta kalmak için malları uygun şekilde depolamak çok önemlidir.,
Building.MemorialToFamily.DisplayName,Aile Abidesi,A large brazier surrounded by statues of a beaver family
Building.Memory.Description,Belirli giriş örüntülerine karşılık olarak durumunu değiştirir ya da korur. Gelişmiş otomasyonun temelini oluşturur.,
Building.Memory.DisplayName,Bellek,A structure in game which can remember data.
Building.Memory.Mode.FlipFlop,Flip-flop,An electronic component mode which flips between zero and one in response to specific input signals. 'Flip-flop' is a popular term in electronics.
Building.Memory.Mode.FlipFlop.Description,<YellowHighlight>{1}</YellowHighlight> açıldığında <YellowHighlight>{0}</YellowHighlight> durumunu kaydeder.,This describes a mode of an electronic component. {0} and {1} are input names such as A or B but styled like keywords so do not worry about articles. Notice the subtles difference with other modes between 'is on' (meaning something happens for the whole duration when a signal is On) VS 'switches on' (meaning something happens the moment a signal changes from Off to On).
Building.Memory.Mode.Latch,Kapak,An electronic component mode which memorizes data in response to specific input signals. 'Latch' is a popular term in electronics.
Building.Memory.Mode.Latch.Description,<YellowHighlight>{1}</YellowHighlight> açıksa <YellowHighlight>{0}</YellowHighlight> durumunu kaydeder.,This describes a mode of an electronic component. {0} and {1} are input names such as A or B but styled like keywords so do not worry about articles. Notice the subtles difference with other modes between 'is on' (meaning something happens for the whole duration when a signal is On) VS 'switches on' (meaning something happens the moment a signal changes from Off to On).
Building.Memory.Mode.SetReset,Set-Reset,An electronic component mode which flips between zero and one in response to specific input signals. 'Set-Reset' is a popular term in electronics.
Building.Memory.Mode.SetReset.Description,<YellowHighlight>{0}</YellowHighlight> durumunda açılır., This describes a mode of an electronic component. {0} and {2} are input names such as A or B but styled like keywords so do not worry about articles.
Building.Memory.Mode.Toggle,Aç-Kapa,An electronic component mode which flips state every time it receives a signal. 'Toggle' is a popular term in electronics.
Building.Memory.Mode.Toggle.Description,<YellowHighlight>{0}</YellowHighlight> açıldığında değişir.,This describes a mode of an electronic component. {0} is an input name such as A or B but styled like a keyword so do not worry about articles. Notice the subtles difference with other modes between 'is on' (meaning something happens for the whole duration when a signal is On) VS 'switches on' (meaning something happens the moment a signal changes from Off to On). 'Flips' here means that it inverts its state - from zero to one or from one to zero.
Building.MetalFence.Description,Metalden yapılmış dekoratif bir çit.,
Building.MetalFence.DisplayName,Metal Çit,
Building.MetalFence.FlavorDescription,Ahşap yerine metali tercih eden kunduzlardan korkulur.,"Reference to ""beware the dog"" often written on fences."
Building.MetalPlatform.FlavorDescription,"""Bu masa katalogda daha ufak görünüyordu."" —Ngonel Nine","This platform looks like an enormours metal table, and Ma' Ngnonel is an older beaver. Please keep her name the same as in other localized flavor texts."
Building.MetalPlatform3x3.Description,Sağlam bir sütun tarafından desteklenen metal bir platform.,
Building.MetalPlatform3x3.DisplayName,3x3 Metal Platform,Numbers at the end denote size X by Y.
Building.MetalPlatform5x5.Description,"Sağlam bir sütun tarafından desteklenen büyük, metal bir platform.",
Building.MetalPlatform5x5.DisplayName,5x5 Metal Platform,Numbers at the end denote size X by Y.
Building.Metalsmith.Description,Hurda metalden basit metal parçaları üretir.,
Building.Metalsmith.DisplayName,Metal Ustası,
Building.Metalsmith.FlavorDescription,"""Bir şeyin dayanıklı olmasını istiyorsan onu metalden yapacaksın. İnsancıkların tek doğru yaptığı şey de bu."" -İhtiyar Kazko","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Mine.Description,Yer Altı Harabelerinden hurda metal çıkaran madencileri istihdam eder.,"Underground Ruins is a building, same as Building.Underground Ruins.DisplayName"
Building.Mine.DisplayName,Maden,An extracting facility which can be placed on underground ruins.
Building.Mine.FlavorDescription,Kunduz literatüründe fazla açgözlü veya fazla derin kazmak diye bir şey yoktur.,"The mine provides an endless supply of scrap metal. Reference to 'they delved too greedily and too deep, and disturbed that from which they fled, Durin's Bane' from LOTR"
Building.MiniLodge.Description,Tek bir kunduz için küçük bir barınak.,
Building.MiniLodge.DisplayName,Mini Barınak,A small lodge for only one beaver
Building.MiniLodge.FlavorDescription,Bir tane de iyidir.,Referencing 'Two Beavers Are Better Than One' meme-song from 'How I Met Your Mother' TV show.
Building.Motivatorium.Description,Temel Demir Diş değerlerini öğreten mekanik bir tiyatro.,Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Motivatorium.DisplayName,Teşvikhane,
Building.Motivatorium.FlavorDescription,"""Her gün her gece mücadele ediyoruz. Harika bir şey."" —İhtiyar Kazko","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.MudBath.Description,Mekanik olarak baloncuklarla doldurulmuş bir çamur banyosu.,
Building.MudBath.DisplayName,Çamur Banyosu,"A mud bath infused with bubbles, basically a jacuzzi but that word is too human."
Building.MudBath.FlavorDescription,Bu baloncuklar nereden geliyor?,Fart joke but it's easy to see it as bubbles all appear in the middle of the bath where the visitors' tails are directed.
Building.MudPit.Description,Rahatlatıcı bir çamur kaplıcası.,This building allows beavers to relax in an area similar to a spa.
Building.MudPit.DisplayName,Çamur Kaplıcası,"This building is a pit filled with mud, not for storage but entertainment."
Building.MudPit.FlavorDescription,Yavrular ilk minik barajlarını burada inşa ediyor.,
Building.NaturalDam.Description,Suyu engelleyen ancak bir kısmının tepedeki savaktan geçmesine izin veren doğal bir bariyer. Yıkılabilir.,
Building.NaturalDam.DisplayName,Doğal Baraj,
Building.NaturalDam.FlavorDescription,Bir zamanlar dal ve çamur yığınlarının baraj sayıldığına inanmak zor.,
Building.NaturalOverhang.Description,Köprü ve temel görevi gören çıkıntılı bir kaya platformu. Su geçirmez.,
Building.NaturalOverhang.FlavorDescription,"""Atlamadan önce aşağıda su var mı yok mu bir bak!"" —Suli",
Building.NaturalOverhang2x1.DisplayName,2x1 Doğal Saçak,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang3x1.DisplayName,3x1 Doğal Saçak,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang4x1.DisplayName,4x1 Doğal Saçak,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.Numbercruncher.Description,Kunduzların işletmesine gerek kalmadan hesaplamalar yapan karmaşık bir makine.,This machine is a primitive computer.
Building.Numbercruncher.DisplayName,Sayısayar,A machine that's a primitive computer. It generates science points by performing research.
Building.Numbercruncher.FlavorDescription,Modası geçmiş olan Rakam Makinesi'ne kıyasla çok daha üstün.,"Suggests that beavers - just like hoomans - create new generations of ""computers"" and retire old ones."
Building.Observatory.Description,"Kunduzlar, yıldızları keşfederek içinde yaşadıkları dünya hakkında daha fazla bilgi ediniyorlar.",A building where beavers look into the space using telescopes
Building.Observatory.DisplayName,Gözlemevi,A building where beavers look into the space using telescopes
Building.Observatory.FlavorDescription,Kamp ateşinin başında yıldızları izlemek bu binaya ilham oldu.,
Building.OilPress.Description,Uygun bitkilerden yağ çıkarır.,Oil should be the same as in Building.OilPress.DisplayName
Building.OilPress.DisplayName,Yağ Sıkacağı,A building that's a giant press that squeezes out oil.
Building.OilPress.FlavorDescription,"Meraklı yavrular bunu kullanarak, kurabiyeden çam kozalağına her şeyi ezmeye çalışırlar.","The process of squishing things with hydraulic press filmed in slo-mo is oddly fascinating, and makes for popular YT videos."
Building.Overhang.Description,Diğer yapılar için köprü veya temel görevi görebilen çıkıntılı bir platform.,
Building.Overhang.FlavorDescription,"""Görünüşe bakılırsa bulutlara çıkan bir merdiven inşa ediyoruz. Acaba..."" —Pina",
Building.Overhang2x1.DisplayName,2x1 Saçak,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang3x1.DisplayName,3x1 Saçak,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang4x1.DisplayName,4x1 Saçak,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang5x1.DisplayName,5x1 Saçak,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang6x1.DisplayName,6x1 Saçak,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.PaperMill.Description,Makineli bir kâğıt fabrikası.,Paper is a name of a good.
Building.PaperMill.DisplayName,Kâğıt Fabrikası,
Building.PaperMill.FlavorDescription,"Başta çöpçüler için kurutulmuş bir atıştırmalık olarak ortaya çıkan bu ürün, kısa sürede birçok başka kullanım alanı buldu.",
Building.Path.Description,"Yapılar, yollar ile bağlanmalıdır.",
Building.Path.DisplayName,Yol,
Building.Path.FlavorDescription,"""Ah bu yollar, barınağıma götürür beni."" —Meşhur bir kunduz şarkısı","Adapted from ""Take Me Home, Country Roads"" by John Denver"
Building.PlankFence.Description,Tahtadan yapılmış dekoratif bir çit.,
Building.PlankFence.DisplayName,Tahta Çit,
Building.Platform.Description,"Köprü veya diğer yapılar için bir temel görevi görebilen, yerden yüksek bir platform.",
Building.Platform.DisplayName,Platform,
Building.Platform.FlavorDescription,"Kunduz platformlarının etkileyici yük taşıma kapasiteleri, onları mühendislik başyapıtları hâline getirir.",
Building.PoleBanner.Description,Özelleştirilebilir uzun bir sancak.,
Building.PoleBanner.DisplayName,Direk sancağı,"Tall, hanging banner on a pole."
Building.PoleBanner.FlavorDescription,Yavruların resimlere zarar vermesini önlemek için yukarıya kaldırıldı.,
Building.PopulationCounter.DisplayName,Nüfus Sayacı,"An automation building which monitors various population counters such as total population, homeless, workplaces, vacancies etc."
Building.PopulationCounter.Description,"Çeşitli nüfus, barınma ve işgücü ölçümlerini kaydeder.",
Building.PopulationCounter.DistrictMode,Bölge modu,Indicates that this counter should count only one district's data. District should be the same as in Building.DistrictCenter.DisplayName.
Building.PopulationCounter.GlobalMode,Genel mod,Indicates that this counter should count global (settlement-wide) data. Should be consistent with Districts.GlobalView
Building.PopulationCounter.Mode.TotalPopulation,Toplam nüfus,
Building.PopulationCounter.Mode.TotalBeavers,Toplam kunduz,
Building.PopulationCounter.Mode.Adults,Yetişkinler,
Building.PopulationCounter.Mode.Children,Yavrular,
Building.PopulationCounter.Mode.Bots,Botlar,
Building.PopulationCounter.Mode.TotalBeds,Toplam yatak,
Building.PopulationCounter.Mode.OccupiedBeds,Sahipli yataklar,
Building.PopulationCounter.Mode.FreeBeds,Boş yataklar,
Building.PopulationCounter.Mode.Homeless,Evsiz,
Building.PopulationCounter.Mode.Jobs,İşler,
Building.PopulationCounter.Mode.Employed,Çalışan,
Building.PopulationCounter.Mode.Unemployed,İşsiz,
Building.PopulationCounter.Mode.Vacancies,Boş,
Building.PopulationCounter.Mode.TotalWorkers,Toplam İşçi,
