ID,Text,Comment
Building.PowerShaft.Description,能传输能量。,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.DisplayName,能量传动轴,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.FlavorDescription,一项伟大的黑科技。,Flavor text for the Power Shaft building
Building.PowerWheel.Description,由海狸操纵的备用能量源。,
Building.PowerWheel.DisplayName,能量轮,Meaning a wheel that produces power
Building.PowerWheel.FlavorDescription,海狸很快意识到，它们可以从较低级的啮齿动物这里借鉴一些技术。,This building looks like a hamster wheel.
Building.PrintingPress.Description,加工纸制品。,Paper should be the same as Good.Paper.DisplayName
Building.PrintingPress.DisplayName,出版社,
Building.PrintingPress.FlavorDescription,海狸每读完一页就会把纸吞下去，因此文学作品的需求量长盛不衰。,
Building.Refinery.Description,为机关人生产各种类型的燃料。,Bots should be the same as Bot.PluralDisplayName.
Building.Refinery.DisplayName,精炼厂,A building where old food is processed to make biofuel
Building.Refinery.FlavorDescription,减少、提炼、回收。,"Adapted ""Reduce, reuse, recycle"" tagline."
Building.Relic.Description,这是一种古老技术造物，拆除它可获取科学点数。,
Building.Relic.DisplayName,遗物,Remains of a human structure/device that can be demolished to obtain a certain amount of the Science resource
Building.ReservePile.DisplayName,储备材料堆,
Building.ReserveTank.DisplayName,储备储水罐,
Building.ReserveWarehouse.DisplayName,储备仓库,
Building.Roof.FlavorDescription,表面一团和睦的领居们往往暗中较劲，比拼谁家的屋顶更好看。,
Building.Roof1x1.DisplayName,屋顶 1x1,Numbers at the end denote size X by Y
Building.Roof1x2.DisplayName,屋顶 1x2,Numbers at the end denote size X by Y
Building.Roof2x2.DisplayName,屋顶 2x2,Numbers at the end denote size X by Y
Building.Roof2x3.DisplayName,屋顶 2x3,Numbers at the end denote size X by Y
Building.Roof3x2.DisplayName,屋顶 3x2,Numbers at the end denote size X by Y
Building.RooftopTerrace.Description,可供海狸们社交及赏景的高台。,
Building.RooftopTerrace.DisplayName,屋顶露台,
Building.RooftopTerrace.FlavorDescription,夜间闲谈的绝佳地点，而且视野超棒！,
Building.Rowhouse.Description,实用的共享住房，占地少。,
Building.Rowhouse.DisplayName,排屋,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row."
Building.Rowhouse.FlavorDescription,排屋总比住地洞强。,
Building.Ruins.Description,可获取有限的金属废料。,Metal is a name of a good.
Building.Ruins.DisplayName,废墟,
Building.Ruins.FlavorDescription,分布于大地四处的人类遗迹为海狸提供了一种优于木材的物资。,
Building.Scarecrow.Description,昔日用来吓跑鸟儿的田间装饰，如今为海狸们带来了欢乐。,
Building.Scarecrow.DisplayName,稻草狸,
Building.Scarecrow.FlavorDescription,在自己的领域上分外出挑。,
Building.ScavengerFlag.Description,拾荒者会从废墟收集金属废料。,Metal is a name of a good;Ruins are a building
Building.ScavengerFlag.DisplayName,拾荒者旗帜,
Building.ScavengerFlag.FlavorDescription,拾荒者为传统的木结构聚居地带来了金属，部分海狸尊重它们，另一部分则鄙夷它们。,
Building.Scratcher.Description,专挠各种够不着的痒痒。,
Building.Scratcher.DisplayName,挠挠机,A rotating brush which beavers use to scratch their fur. For reference google videos of cow scratchers.
Building.Scratcher.FlavorDescription,即便是放松时间，铁牙族也恨不得立马回去工作。,Itching meaning having an itch as well as an idiom for wanting to do something very much. If possible try to adapt the phrase to fit your language. Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Shower.Description,清爽的水流冲刷皮毛。,
Building.Shower.DisplayName,淋浴处,A simple shower for beavers.
Building.Shower.FlavorDescription,让征服废土的日子更容易熬一些。,
Building.Shrub.DisplayName,树丛,Must be different than 'Bush' which is a plant in the game
Building.Shrub.FlavorDescription,考虑到实用性，装饰应该既美观又美味。,
Building.Slope.DisplayName,斜坡,
Building.Slope.FlavorDescription,不管是谁把它放在这里的，海狸们都非常感激。,
Building.Sluice.AboveContaminationToggle,在该污染程度以上关闭：{0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.BelowContaminationToggle,在该污染程度以下关闭：{0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.Contamination,污染程度：{0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.Sluice.Description,单向自动排水。,
Building.Sluice.DisplayName,水闸,Also known as a sluice gate. Different than Building.Floodgate.DisplayName.
Building.Sluice.DownstreamDepth,下游水深 {0},{0} stands for chosen downstream depth maintained by the building.
Building.Sluice.FlavorDescription,“苏狸，你是不是又忘记排恶水了？”——海狸祖母,Badwater has to be consistent with Good.Badwater.DisplayName
Building.Sluice.MaximumDepthToggle,在该下游水深以上关闭：{0},Label of a toggle that enables automation based on the maximum downstream depth of water
Building.Sluice.Mode.Auto,自动,Label of the toggle that sets the sluice to work in automatic mode
Building.Sluice.Mode.AutoClosed,自动：已关闭,Label for sluice working in automatic mode and is closed
Building.Sluice.Mode.AutoOpen,自动：已开启,Label for sluice working in automatic mode and is opened
Building.Sluice.Mode.Closed,已关闭,Label of the toggle that sets the sluice to be always closed
Building.Sluice.Mode.Open,已开启,Label of the toggle that sets the sluice to be always open
Building.Sluice.Synchronize,与相邻的水闸同步,
Building.SmallIndustrialPile.DisplayName,小型工业材料堆,
Building.SmallIndustrialPile.FlavorDescription,“所以，他们在上面盖了个屋顶，并称之为工业。太典了。”——小松,
Building.SmallPile.Description,储存大型物资。,
Building.SmallPile.DisplayName,小型材料堆,
Building.SmallPile.FlavorDescription,有自尊心的人不会把建筑材料倒在地上。,
Building.SmallTank.Description,储存液体。,
Building.SmallTank.DisplayName,小型储水罐,
Building.SmallTank.FlavorDescription,为了适应严酷的环境，海狸必须学会珍惜每一滴水。,
Building.SmallWarehouse.Description,储存物资。,
Building.SmallWarehouse.DisplayName,小仓库,
Building.SmallWarehouse.FlavorDescription,“我的储藏室里没有炸药，谢谢。”——海狸祖母,
Building.Smelter.Description,将金属废料冶炼成金属块。,Scrap metal should be the same as Good.ScrapMetal.DisplayName and metal blocks should be the same as Good.MetalBlock.DisplayName
Building.Smelter.DisplayName,冶炼所,A facility that uses very high temperature to produce metal blocks from iron ore.
Building.Smelter.FlavorDescription,充斥着汗水和皮毛焦味的新世界。,
Building.SpiralStairs.DisplayName,螺旋楼梯,Name of a building that allows beavers to climb up and down in a spiral manner.
Building.SquareBanner.Description,方形可自定旗帜。,
Building.SquareBanner.DisplayName,方形旗帜,"Short, standing banner in a square bracket."
Building.Stairs.DisplayName,楼梯,
Building.Stairs.FlavorDescription,在发明了楼梯后，海狸可以“升级”了。,
Building.StartingLocation.DisplayName,起始位置,
Building.SteamEngine.Description,消耗燃料产生能量。,
Building.SteamEngine.DisplayName,蒸汽引擎,
Building.SteamEngine.FlavorDescription,铁牙种族的伟大发明，是其他海狸种族的眼中钉。,"Iron Teeth is one of the playable factions, with the Engine being one of their unique buildings."
Building.StreamGauge.Contamination,污染程度：{0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.StreamGauge.Current,流量：每秒 {0} 立方米,"Intensity of the water current, {0} stands for current speed in cubic metre per second"
Building.StreamGauge.Depth,水深：{0} 米,"Level of the water depth, {0} stands for this value in meters"
Building.StreamGauge.Description,测量水深、流量和恶水污染。,Badwater should be the same as Good.Badwater.DisplayName.
Building.StreamGauge.DisplayName,水流计,
Building.StreamGauge.FlavorDescription,狸间大小事，有其潮汐。把握涨潮，则万事无阻。,Adapted quote from Shakespeare's 'Julius Cesar'
Building.StreamGauge.GreatestDepth,最大深度：{0} 米,"Level of the greatest noted water depth, {0} stands for this value in meters"
Building.StreamGauge.Reset,重置,
Building.SuspensionBridge.Description,帮助海狸跨越沟壑。,
Building.SuspensionBridge.FlavorDescription,比看上去还要结实。,
Building.SuspensionBridge1x1.DisplayName,吊桥 1x1,Numbers at the end denote size X by Y
Building.SuspensionBridge2x1.DisplayName,吊桥 2x1,Numbers at the end denote size X by Y
Building.SuspensionBridge3x1.DisplayName,吊桥 3x1,Numbers at the end denote size X by Y
Building.SuspensionBridge4x1.DisplayName,吊桥 4x1,Numbers at the end denote size X by Y
Building.SuspensionBridge5x1.DisplayName,吊桥 5x1,Numbers at the end denote size X by Y
Building.SuspensionBridge6x1.DisplayName,吊桥 6x1,Numbers at the end denote size X by Y
Building.SwimmingPoll.FlavorDescription,“看你玩得很开心，但现在来训练下你的尾式泳姿吧！”——小松,"Backstroke is a swimming style, but beavers also have tails. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.SwimmingPool.Description,分隔泳道设计，可在水下进行全身锻炼，避免干扰。,
Building.SwimmingPool.DisplayName,游泳池,
Building.TappersShack.Description,雇佣树液工，从树上采集树液和树汁。,
Building.TappersShack.DisplayName,树液工小屋,"A shack where workers tap trees to gather sap and syrups, similar to sugar shacks in Canada."
Building.TappersShack.FlavorDescription,孩子们很早就学到了无论是水还是树脂，每一滴都很重要的道理。,
Building.TeethGrindstone.Description,把受损的牙齿重新磨得锋利。,Chipped teeth refers to Need.ChippedTeeth.CriticalDescription
Building.TeethGrindstone.DisplayName,磨牙石,A grindstone contraption for sharpening beaver teeth
Building.TeethGrindstone.FlavorDescription,海狸每日功课。,"This building is used by beavers to clear the ""chipped teeth"" status. Chipped teeth refers to Need.ChippedTeeth.DisplayName."
Building.TerrainBlock.Description,一个狸造地形块。建造顺序遵循顶部的箭头。,Block of terrain refers to Building.TerrainBlock.DisplayName.
Building.TerrainBlock.DisplayName,地形块,A 1x1x1 chunk of terrain
Building.Thorns.Description,这是一道坚不可摧的障碍，既能阻断灌溉水流，也能隔绝污染物。该障碍极难拆除，且试图拆除者可能会受伤。,
Building.Thorns.DisplayName,荆棘,
Building.TributeToIngenuity.DisplayName,创意纪念碑,Name of a monument
Building.TributeToIngenuity.FlavorDescription,“当然是有目的。它能惊艳众生。”——工业之父咔祖柯,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.TripleDynamite.DisplayName,三重炸弹,Dynamite that makes 3 blocks deep hole
Building.TripleFloodgate.DisplayName,三重闸门,
Building.TripleFloodgate.FlavorDescription,不能再高了，否则水的势能过大，挡不住。,
Building.TripleLodge.Description,可供很多海狸居住。,Houses thrice the amounts of beavers as normal lodge
Building.TripleLodge.DisplayName,三重木屋,
Building.TripleLodge.FlavorDescription,“生命不息，繁衍不止”。这是神尾遵循的古训。,Go Forth and multiply is a biblical quote.
Building.TriplePlatform.DisplayName,三重平台,Triple as triple the height of a normal platform
Building.TriplePlatform.FlavorDescription,严禁啃咬杆子！,
Building.Tubeway.Description,海狸的快速移动通道，虽然有点狭窄。,
Building.Tubeway.DisplayName,管路,"Tubeways are used as a network of large pipes for faster transportation around the map. Departure and arrival  happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.Tubeway.FlavorDescription,两只海狸迎头相撞的场景，被认为是天马行空的铁牙诸多发明的灵感源泉。,Hitting your head can be a source of crazy ideas in cartoons. Iron Teeth should be the same as Faction.IronTeeth.DisplayName
Building.TubewayStation.Description,管路网的出入口。,
Building.TubewayStation.DisplayName,管路站,"Beavers use it to enter Building.Tubeway.DisplayName, so they should be named similarly."
Building.TubewayStation.FlavorDescription,建议患幽闭恐惧症的海狸另寻他路。,"Tubeways are very tight corridors, so they wouldn't be accessible for beavers scared of such places."
Building.Tunnel.Description,在地形中挖掘隧道，并用平台替代原有地形。使用图层工具可查看地形或建筑下方的结构。,"Platform is a building, same as Building.Platform.DisplayName"
Building.Tunnel.DisplayName,隧道,Tunnel is a type of building that - when built - removes a tile of terrain and creates an underground tunnel
Building.UndergroundPile.DisplayName,地下材料堆,"The underground version of a pile, for reference check Building.SmallPile.DisplayName or Building.LargePile.DisplayName"
Building.UndergroundPile.FlavorDescription,这么大的仓储空间，上上下下跑楼梯也值得了。,
Building.UndergroundRuins.Description,被掩埋的废墟里到处都是可供采挖的金属废料。,
Building.UndergroundRuins.DisplayName,地下废墟,Buried ruins on top of which an extracting facility - a mine - can be placed.
Building.UndergroundRuins.FlavorDescription,不管人类在下面捣鼓了什么，肯定需要大量金属。,
Building.UnstableCore.Description,一台老旧装置，注定会发生爆炸。,
Building.UnstableCore.DisplayName,不稳定核心,An object that can be placed in map editor that explodes after a set time. Name shouldn't suggest strictly military use or radioactive effect.
Building.VerticalPowerShaft.Description,传输能量。向上连接。,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.DisplayName,垂直能量传动轴,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.FlavorDescription,功耗上升的时候就能大显身手。,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalTubeway.Description,海狸的快速移动通道，虽然有点狭窄。向上连接。,The first sentence must be the same as Building.Tubeway.Description
Building.VerticalTubeway.DisplayName,垂直管路,"An expanded version of the Building.Tubeway.DisplayName with a solid platform on top of it, that allows other Tubes or structures to be placed on top of it. Tubes are used as a network of large pipes for faster transportation around the map. Departure and arrival happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.VerticalTubeway.FlavorDescription,上上下下左右左右后前。好熟悉的感觉，你又回到了出发点。,Konami Code reference
Building.WaterPump.Description,抽取并过滤供海狸饮用的水。恶水污染会降低其抽取速度。,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.WaterPump.DisplayName,水泵,
Building.WaterPump.FlavorDescription,抽出的是泉水，涌出的是灵感。,"""Pumped"" pun, feel free to adapt."
Building.WaterSeep.Description,一处水压有限的水源。,
Building.WaterSeep.DisplayName,渗水点,"A building that allows water to seep through, creating a natural water source."
Building.WaterSource.DisplayName,水源,
Building.WaterSource.FlavorDescription,“愿川流不息。”——海狸问候语,
Building.WaterWheel.Description,应当放置在河岸边的流水中，可产出能量。,Power is not an electrical but mechanical/kinetic energy.
Building.WaterWheel.DisplayName,水轮,
Building.WaterWheel.FlavorDescription,工业之父咔祖柯的杰作。,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Weathervane.Description,指示风向与风力的小型装置。,
Building.Weathervane.DisplayName,风向标,A decoration that turns towards the wind
Building.Weathervane.FlavorDescription,“如果我没弄错的话，把这个东西固定在一个引擎和一对翅膀上，它就能飞了。”——小松,"Referencing the Wright brothers and their first-ever aircraft. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.Weathervane.WindStrength,风力：{0}%,This tells how strong the wind is in percent between 0 and 100
Building.WindTunnel.Description,一台能够将海狸举离地面以获得极限体验的机器。,
Building.WindTunnel.DisplayName,风洞,
Building.WindTunnel.FlavorDescription,“我相信我能飞。我只需要计算出逃逸速度。”——工业之父咔祖柯,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.WindTurbine.Description,产生的能量与风速成正比。,
Building.WindTurbine.DisplayName,风力涡轮机,
Building.WindTurbine.FlavorDescription,“你是风儿我是木屑！”——神尾歌曲,"Reference to ""Dust in the Wind"" by Kansas."
Building.WoodFence.Description,用原木制作的装饰性栅栏。,
Building.WoodFence.DisplayName,木栅栏,
Building.WoodFence.FlavorDescription,和水坝差不多，不过是给海狸建的。,
Building.WoodWorkshop.Description,通过浸泡树脂来强化木板。,It produces treated / impregnated planks. The resin used is a pine resin.
Building.WoodWorkshop.DisplayName,木材工坊,It produces treated / impregnated planks. Do NOT use the same term as lumber mill.
Building.WoodWorkshop.FlavorDescription,为什么处理过的木板如此坚硬？树脂立大功。,"'Because resins' sounds like 'Because reasons', wordplay on an older meme."
Building.ZiplineBeam.Description,承载着站点之间滑索缆绳的水平梁木。,
Building.ZiplineBeam.DisplayName,滑索梁木,"A horizontal pole with an anchor point at its end that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplineBeam.FlavorDescription,我们需要建造更多的梁木。——小松,"Reference to the Starcraft warning ""We must construct additional pylons"", but a subversion of expectations since it's not on the pylon building."
Building.ZiplinePylon.Description,在站点之间架设滑索的高塔。,
Building.ZiplinePylon.DisplayName,滑索塔架,"A high pole that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplinePylon.FlavorDescription,海狸在彼此经过时拍打对方的尾巴是一种常见的礼节。,Beaver version of a high five
Building.ZiplineStation.Description,快速又刺激的旅行方式。,
Building.ZiplineStation.DisplayName,滑索站,"A station used for boarding zipline networks. They can be extended further using Building.ZiplinePylon.DisplayName, so they should be named similarly."
Building.ZiplineStation.FlavorDescription,"""乘坐此设施，您的尾巴须达此长度。""——入口的标识","Reference to signs placed at amusement parks in front of the rides, but requiring tail length instead of height."
BuildingTools.CantUnlock,科学点数不足，无法解锁{0}。,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player doesn't have enough science points to unlock a building.
BuildingTools.DistrictsInConflict,地区之间必须用地区交汇点隔开。,A warning when a player tries to connect two districts without separating them with a District Crossing. District Crossing should be the same as Building.DistrictCrossing.DisplayName
BuildingTools.UnlockLabel,解锁：,"Label of the button that unlocks the building, please keep short."
BuildingTools.UnlockPrompt,确定要解锁{0}吗？需要花费 {1} 点科学点数。,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player presses to unlock a building.
Buildings.AboveGround,<YellowHighlight>高于地面：</YellowHighlight>必须放在其他建筑顶上。,
Buildings.BadwaterAccess,<YellowHighlight>恶水依赖：</YellowHighlight>需要恶水。,
Buildings.BottomConstraint,不能建在地图的最底部。,An alert for when someone tries to build at the lowest layer of the map.
Buildings.ContinuousTerrainConstraint,需要延伸至地图底部的连续地形。,Warning when trying to place an object (that requires it) on a terrain with gaps
Buildings.DeletePrompt,确定要拆除选中的建筑物吗？该操作无法撤销。,
Buildings.EntranceBlocked,入口已阻断。,"A notification for when a building entrance is blocked, keep it short"
Buildings.GroundOnly,<YellowHighlight>仅地面：</YellowHighlight>必须建造在地面上。,
Buildings.InfiniteDepth,无穷。,Used as an infinite depth description in Buildings.UndergroundDepth key. Please keep the dot if it's used in other similar keys e.g. Buildings.TopConstraint
Buildings.InvalidTerrainLevel,不能建在地图的最底部。,An alert for when someone tries to build at the lowest layer of the map.
Buildings.MissingGroundBelow,下方地面缺失。,Warning shown to player when trying to place a building without ground underneath.
Buildings.PipeObstructed,管道受阻。,Warning that will be shown to player when Water Pump Pipe has zero lenght.
Buildings.PreviewFlooded,建筑已被淹没。,Warning that will be shown to player when they try to build a building i a flooded area.
Buildings.Solid,<YellowHighlight>牢固：</YellowHighlight>在其上可以建造其他建筑。,Solid or Stackable — something that tells the player that you can build on top of it
Buildings.TopConstraint,不能建在当前高度。,An alert for when someone tries to build forbidden buildings at the max terrain level of the map.
Buildings.UndergroundDepth,<YellowHighlight>地下深度：</YellowHighlight>{0}, Denotes a building that is built underground. The number tells how many blocks underground it occupies.
Buildings.UnsuitableBuildingAbove,不能将{0}放在{1}之上,"Shown when the player tries to place a building on top of another (invalid) building, {0} and {1} stand for buildings DisplayName."
Buildings.UnsuitableBuildingBelow,该建筑需建在{0}之上,{0} stands for another buildings DisplayName. This is a warning shown to the user during building placing.
Buildings.WaterAccess,<YellowHighlight>水依赖：</YellowHighlight>需要水。,
Buildings.Wonder,<YellowHighlight>奇观：</YellowHighlight>海狸工程的巅峰之作。,Wonder is a keyword. Shown after selecting a wonder type building.
Camera.StateSaved,视角状态已保存,"Notification on top of the window when camera state(location, rotation) is saved by player."
CancelPlantingTool.Description,用它来取消标注种植区域。,Description of a tool that removes fields.
CancelPlantingTool.Title,清除种植区域,Tool that removes fields so the beavers won't plant there.
Carrying.Carry,承载：{0}（{1}/{2} 千克）,{0} stands for Good.DisplayName {1} stands for carried good weight {2} stands for beaver lifting capacity. Tells player what the beaver is carrying and how much it weighs in comparison to the beaver's strength
Carrying.Nothing,无,When beaver is carrying nothing.
Condition.DisplayName,状况,"Bot equivalent of wellbeing (how good they are taken care of, how good their mechanical condition is)"
Console.CloseButton,关闭,Label of the button that closes the console
Console.Collapse,▲ 收起,Label of the button that collapses the console vertically. Please keep the arrow.
Console.Expand,▼ 展开,Label of the button that expands the console vertically. Please keep the arrow.
Console.OpenFolderButton,打开日志文件夹,Label of the button that opens the folder with logs
ConstructionSites.DisplayName,建筑工地,
ConstructionSites.Info.WaitingForMaterials,（正在等待材料）,Awaiting new materials to build
ConstructionSites.Priority,建造优先度,
ConstructionSites.PriorityTitle,建造优先度：,Setting a priority for construction work on a construction site
ConstructionSites.Progress,进度：{0}%,{0} stands for percentage of construction progress
Core.BrowseFolder,浏览文件夹 ►,Opens file browser to either save folder or map folder. Please keep the arrow.
Core.Cancel,取消,A button please keep short
Core.EmptyList,这里空空如也。,A text shown in a list that does not contain any elements.
Core.GameTip,提示：如果建筑有<YellowHighlight>牢固</YellowHighlight>标识，比如木屋或仓库，你就可以在其屋顶上建造其他结构。,Tip that shows up while the game is loading. Solid is a keyword.
Core.GoodNameAndAmount,{0}（{1}）,"Used for example in building material costs, {0} stands for good name, {1} stands for amount"
Core.GoodNameAndAmountPerHour,{0}（每小时 {1}）,"Used for example in building good usage, {0} stands for good name, {1} stands for amount"
Core.Load,加载,A button please keep short
Core.Loading,加载中,Used in loading screen during loading
Core.NavigationBack,返回,Used in forms to navigate to the previous step.
Core.NavigationNext,继续,Used in forms to navigate to the next step.
Core.No,否,A button please keep short
Core.OK,是,A button please keep short
Core.Overwrite,覆盖数据,A button shown in prompts with confirmation that a file will be overwritten
Core.Save,保存,A button please keep short
Core.SaveAs,保存为……,A button please keep short
Core.Start,开始,A button please keep short
Core.Status,状态：,Indication in interface about status of some property. For example 'Status: Enabled'
Core.Yes,是,
CrashScreen.CommentPlaceholder,（可选）给开发团队留言,Shown in a crash screen text field where players can optionally enter a comment that will help track down the bug
CrashScreen.EmailPlaceholder,（可选）必要时可供我们联系你的电子邮箱,Shown in a crash screen text field where players can optionally enter their email
CrashScreen.HowToFindReport,你可以在此查看报告中所包括的数据内容：,
CrashScreen.HowToFindReportShort,你可以在此处找到错误报告：,
CrashScreen.Introduction,意外出错。这是我们的问题，但希望你能发送崩溃报告以帮助我们解决该问题。,
CrashScreen.ManualInstructions,你也可以手动发送报告：,
CrashScreen.ModdedInstructions,请在此参考如何移除 mod 的说明：,
CrashScreen.ModdedIntroduction,你似乎正在运行打了 mod 的游戏版本，这可能是导致崩溃的原因。,
CrashScreen.PrivacyPolicyAccept,我接受,Next to a checkbox and followed by CrashScreen.PrivacyPolicyLink
CrashScreen.PrivacyPolicyLink,隐私政策,Preceded by a checkbox and CrashScreen.PrivacyPolicyToggle
CrashScreen.SendFail,发送失败，点击重试,
CrashScreen.SendReport,向《海狸浮生记 Timberborn》团队发送错误报告,
CrashScreen.SendSuccess,我们已收到报告。谢谢！,
CrashScreen.Sending,发送中……,
CrashScreen.Title,哎呀……有漏洞 :'(,
Decals.Browse,浏览,Label of a button that opens a file explorer with a folder with custom patterns. Please keep short.
Decals.Flip,反转图案,Label on a button to flip (mirror) the pattern in the decal panel building
Decals.Refresh,刷新,Label of a button that refreshes/reloads custom patterns from disk. Please keep short.
Decals.UserPatterns,自定义图案,Header of the panel that allows managing custom user patterns (loading custom images). Please keep short.
DeletionBlocker.ObjectAtop,其上有一个结构。,Shown when the player tries to delete a structure that has another structure on top.
DeletionBlocker.Prefix,无法删除。,Tooltip prefix for the delete button when the object cannot be deleted.
DeletionBlocker.Stockpile.NotEmpty,内部还留有部分物资。,Warning shown to player when trying to delete a stockpile that still has some goods inside.
DeletionBlocker.TerrainPhysics,建筑支撑着地形。,Building can't be deleted when it has the terrain on top of it and it last valid support for the terrain
DeletionTool.Description.Buildings,使用此工具拆除建筑。部分建筑材料和建筑中所有储存的物资将变成可回收的瓦砾堆。,"Rubble should be the same as RecoveredGoodStack.DisplayName, ""Stored goods"" could be translated similar to Building.SmallWarehouse.Description"
DeletionTool.Description.Objects,使用此工具删除物体。,
DeletionTool.Description.RecoveredGoodStack,使用此工具删除瓦砾堆。你将失去瓦砾堆中储存的物资。,Rubble should be the same as RecoveredGoodStack.DisplayName
DeletionTool.Prompt.Buildings,确定要拆除选中的建筑物吗？该操作无法撤销。,
DeletionTool.Prompt.Objects,确定要删除选中的物体吗？该操作无法撤销。,
DeletionTool.Title.Buildings,拆除建筑,
DeletionTool.Title.Objects,删除物体,
DeletionTool.Title.RecoveredGoodStack,删除瓦砾堆,Rubble should be the same as RecoveredGoodStack.DisplayName
Demolish.Blocked,其上有物体，不可拆除。,Text of status message when trying to demolish an object (i.e. natural overhang) that has objects or buildings built on top of it preventing demolition.
Demolish.Cancel,取消拆除,
Demolish.Mark,拆除,Demolishing is removing with the use of builders. Must be different than 'Delete' which has a slightly different meaning in the game.
Demolish.PriorityTitle,拆除优先度：,Setting a priority for demolition work on demolition target
DemolishSelectionTool.Description,使用它来标注要拆除的资源。你将失去全部资源。,
DemolishSelectionTool.Title,标注要拆除的资源,
DemolishUnselectionTool.Description,使用它来取消标注要拆除的资源。,
DemolishUnselectionTool.Title,取消标注要拆除的资源,
Demolishable.Science.Grants,获得,"Text shown in entity panel when a building grants science points, like e.g. 'Grants 1000 points'. Please keep short."
Distribution.BalanceInfo,相连地区将根据仓储空间的供应率和自定义的出口阈值，来平衡彼此之间的物资。,
Distribution.ExportAll,不受限制地出口所有物资,A setting for the distribution panel that makes it so all goods are exported.
Distribution.ExportNone,不出口任何物资,A setting for the distribution panel that makes it so no goods are exported.
Distribution.ExportThreshold,出口起始值：{0},{0} stands for export threshold (minimum) value as percent. Tooltip for export threshold slider.
Distribution.ImportAuto,按需进口,A setting for the distribution panel that makes it so local storage will be filled based on fill rate of all storages in the network.
Distribution.ImportAuto.Description,仅当存在匹配的仓储或工作场所需求时，才会进口商品。,
Distribution.ImportAutoAll,按需进口全部,A setting for the distribution panel that makes it so all goods are imported if there's a storage that needs them.
Distribution.ImportDisabled,不要进口,A setting for the distribution panel that disables import of the chosen good.
Distribution.ImportDisabled.Description,完全禁止从该地区进口商品。,
Distribution.ImportDisabledAll,不进口,A setting for the distribution panel that makes it so no goods are imported.
Distribution.ImportForced,持续进口,"A setting for the distribution panel that makes it so all goods are imported alwyas, even if there's no storage for it."
Distribution.ImportForced.Description,即使没有匹配的仓储或工作场所需求，也持续进口物品至地区交汇点。,
Distribution.ImportForcedAll,持续进口全部,"District Crossing should be the same as in Building.DistrictCrossing.DisplayName. A setting for the distribution panel that makes it so all goods are imported. Additionally, it takes into account internal storage of the District Crossing building."
Distribution.ImportGoodTooltip.Disabled,运送设置已禁用进口。,"The text shown on a good's tooltip when its import option is set to ""Do not import"""
Distribution.ImportGoodTooltip.Forced,运送设置已强行开启进口。,"The text shown on a good's tooltip when its import option is set to ""Import always"""
Distribution.ImportGoodTooltip.Importable,根据仓储和工作场所需求进口。,"The text shown on a good's tooltip when it is importable. ""Storage and workplace demand"" should be the same as in Distribution.ImportAuto.Description"
Distribution.ImportGoodTooltip.NonImportable,该地区没有仓储或工作场所需求，进口受阻。,"The text shown on a good's tooltip when it is not importable. ""Storage and workplace demand"" should be the same as in Distribution.ImportAuto.Description"
Distribution.ImportedGoods,进口物资,The header of the panel that shows importable and non-importable goods
Distribution.ManageDistribution,管理运送,Label for button that opens distribution panel. Distribution should be the same as in BatchControl.Distribution
Distribution.Reset,全部重置为默认值,A button that resets distribution settings to default.
